05,05009,354,ぎんなん　ゆで　　　,0,174,729,56.9,4.6,(4.0),1.5,(1.2),(0.15),(0.45),(0.56),(0),35.8,33.6,0.2,2.2,2.4,1.2,1,580,5,45,96,1.2,0.4,0.23,0.25,Tr,1,5,Tr,(0),-,-,-,290,24,(0),1.6,0.1,0.3,0,3,0.26,0.07,1.0,0.02,(0),38,1.02,2.8,23,0,-,-,-,-,-,-,-,-,-,99,薄皮を除いたもの　 
05,05010,355,（くり類）　日本ぐり　生　　,30,164,686,58.8,2.8,2.4,0.5,(0.4),(0.09),(0.05),(0.25),(0),36.9,33.5,0.3,3.9,4.2,1.0,1,420,23,40,70,0.8,0.5,0.32,3.27,0,3,0,2,(0),26,24,0,37,3,(0),0,0,3.0,0,1,0.21,0.07,1.0,0.27,(0),74,1.04,3.9,33,0,-,-,-,-,-,-,-,-,-,-,廃棄部位： 殻（鬼皮）及び渋皮（包丁むき）　 
05,05011,356,（くり類）　日本ぐり　ゆで　　,20,167,699,58.4,3.5,(2.9),0.6,0.5,0.11,0.06,0.30,(0),36.7,32.8,0.3,6.3,6.6,0.8,1,460,23,45,72,0.7,0.6,0.37,1.07,-,-,-,-,(0),26,24,0,37,3,(0),0,0,3.3,0,0,0.17,0.08,1.0,0.26,(0),76,1.06,-,26,0,-,-,-,-,-,-,-,-,-,97,廃棄部位： 殻（鬼皮）及び渋皮　 
05,05012,357,（くり類）　日本ぐり　甘露煮　　,0,238,996,40.8,1.8,(1.5),0.4,(0.3),(0.07),(0.04),(0.20),(0),56.8,-,0.3,2.5,2.8,0.2,7,75,8,8,25,0.6,0.1,0.15,0.75,-,-,-,-,(0),15,24,0,32,3,(0),0,0,1.8,0,Tr,0.07,0.03,0.3,0.03,(0),8,0.18,-,0,0,-,-,-,-,-,-,-,-,-,-,液汁を除いたもの　 
05,05013,358,（くり類）　中国ぐり　甘ぐり　　,20,222,929,44.4,4.9,(4.3),0.9,(0.9),(0.13),(0.47),(0.23),(0),48.5,(43.9),1.0,7.5,8.5,1.3,2,560,30,71,110,2.0,0.9,0.51,1.59,0,1,0,1,(0),33,52,0,68,6,(0),0.1,Tr,12.0,0.2,0,0.20,0.18,1.3,0.37,(0),100,0.57,6.0,2,0,-,-,-,-,-,-,-,-,-,-,"別名： あまぐり
廃棄部位： 殻（鬼皮）及び渋皮　 "
05,05014,359,くるみ　いり　　　,0,674,2820,3.1,14.6,13.1,68.8,70.5,6.87,10.26,50.28,(0),11.7,2.8,0.6,6.9,7.5,1.8,4,540,85,150,280,2.6,2.6,1.21,3.44,-,-,-,-,(0),-,-,-,23,2,(0),1.2,0.1,23.6,2.6,7,0.26,0.15,1.0,0.49,(0),91,0.67,-,0,0,-,-,-,-,-,-,-,-,-,-,廃棄率： 殻つきの場合 55 %　 
05,05015,360,けし　乾　　　,0,567,2372,3.0,19.3,(20.2),49.1,47.6,5.44,7.32,32.78,(0),21.8,3.3,1.9,14.6,16.5,6.8,4,700,1700,350,820,22.6,5.1,1.48,6.88,0,8,7,120,(0),-,-,-,22,2,(0),1.5,Tr,9.4,0.1,Tr,1.61,0.20,1.0,0.45,(0),180,0.81,47.1,0,0,-,-,-,-,-,-,-,-,-,-,　 
05,05016,361,ココナッツ　ココナッツパウダー　　　　,0,668,2795,2.5,6.1,(5.7),65.8,(64.3),(55.25),(4.34),(1.01),(0),23.7,(6.4),0.5,13.6,14.1,1.9,10,820,15,110,140,2.8,1.4,0.80,1.41,-,-,-,-,(0),-,-,-,(0),(0),(0),0,0,0,0,0,0.03,0.03,1.0,0.09,(0),10,0.25,-,0,0,-,-,-,-,-,-,-,-,-,-,　 
05,05017,362,ごま　乾　　　,0,578,2418,4.7,19.8,18.9,51.9,51.1,7.52,18.94,22.44,(0),18.4,1.0,1.6,9.2,10.8,5.2,2,400,1200,370,540,9.6,5.5,1.66,2.24,Tr,10,4,92,(0),-,-,-,17,1,(0),0.1,0.2,22.2,0.3,7,0.95,0.25,5.1,0.60,(0),93,0.56,11.7,Tr,0,-,-,-,-,-,-,-,-,-,-,試料： 洗いごま　 
05,05018,363,ごま　いり　　　,0,599,2506,1.6,20.3,19.1,54.2,(53.4),(7.86),(19.78),(23.44),(0),18.5,0.8,2.5,10.1,12.6,5.4,2,410,1200,360,560,9.9,5.9,1.68,2.52,-,-,-,-,(0),-,-,-,17,1,(0),0.1,0.2,23.4,0.4,12,0.49,0.23,5.3,0.64,(0),150,0.51,-,Tr,0,-,-,-,-,-,-,-,-,-,-,　 
05,05019,364,ごま　むき　　　,0,603,2523,4.1,19.3,18.6,54.9,44.8,6.42,16.33,20.11,(0),18.8,0.6,0.6,12.4,13.0,2.9,2,400,62,340,870,6.0,5.5,1.53,1.23,1,43,1,120,(0),Tr,2,-,2,Tr,(0),0.1,Tr,31.9,0.5,1,1.25,0.14,5.3,0.44,(0),83,0.39,10.6,(0),0,-,-,-,-,-,-,-,-,-,-,　 
05,05042,365,ごま　ねり　　　,0,605,2533,0.6,20.5,(19.3),54.7,(44.7),(6.40),(16.28),(20.05),(0),18.7,(0.8),2.5,10.2,12.7,5.5,2,410,1200,360,570,10.0,6.0,1.70,2.54,-,-,-,-,(0),-,-,-,17,1,(0),0.1,0.2,23.6,0.4,12,0.49,0.23,5.4,0.65,(0),150,0.52,-,Tr,0,-,-,-,-,-,-,-,-,-,-,　 
05,05020,366,しい　生　　　,35,252,1054,37.3,3.2,(2.6),0.8,(0.8),(0.10),(0.51),(0.15),(0),57.6,-,0.7,2.6,3.3,1.1,1,390,62,82,76,0.9,0.1,0.36,2.72,-,-,-,-,(0),-,-,-,7,1,(0),0.1,0,8.7,0.1,16,0.28,0.09,1.3,0.19,(0),8,0.59,-,110,0,-,-,-,-,-,-,-,-,-,-,"別名： こじい
廃棄部位： 殻及び渋皮　 "
05,05021,367,すいか　いり　味付け　　　,60,546,2284,5.9,29.6,(28.7),46.4,36.9,6.24,4.01,25.01,(0),13.4,-,1.1,6.0,7.1,4.7,580,640,70,410,620,5.3,3.9,1.49,1.43,24,11,1,90,(0),-,-,-,16,1,(0),0.6,0.1,19.5,0.6,1,0.10,0.16,0.8,0.71,(0),120,1.04,9.1,Tr,1.5,-,-,-,-,-,-,-,-,-,-,廃棄部位： 種皮　 
05,05022,368,とち　蒸し　　　,0,161,674,58.0,1.7,-,1.9,-,-,-,-,(0),34.2,-,1.0,5.6,6.6,4.2,250,1900,180,17,27,0.4,0.5,0.44,1.46,-,-,-,-,(0),0,0,0,0,(0),(0),0,0,1.5,0,1,Tr,0,0.1,Tr,(0),1,0,-,0,0.6,-,-,-,-,-,-,-,-,-,-,試料： あく抜き冷凍品　 
05,05023,369,はす　未熟　生　　　,55,85,356,77.5,5.9,(5.8),0.5,0.4,0.10,0.03,0.21,(0),14.9,-,0.3,2.3,2.6,1.2,2,410,53,57,190,0.6,0.8,0.22,1.33,-,-,-,-,(0),0,5,0,5,Tr,(0),0.6,0,1.2,0,1,0.18,0.09,1.4,0.16,(0),230,0.85,-,27,0,-,-,-,-,-,-,-,-,-,-,廃棄部位： 殻及び薄皮　 
05,05024,370,はす　成熟　乾　　　,0,344,1440,11.2,18.3,(18.0),2.3,1.6,0.46,0.20,0.91,(0),64.3,52.1,1.3,9.0,10.3,3.9,6,1300,110,200,690,2.9,2.8,1.12,8.25,10,8,Tr,14,(0),0,6,Tr,6,1,(0),1.0,0,2.9,0,0,0.44,0.11,4.2,0.60,(0),200,2.58,27.5,1,0,-,-,-,-,-,-,-,-,-,-,殻、薄皮及び幼芽を除いたもの　 
05,05043,371,はす　成熟　ゆで　　　,0,133,558,66.1,7.3,(7.2),0.8,(0.5),(0.15),(0.07),(0.30),(0),25.0,(19.9),0.6,4.4,5.0,0.9,1,240,42,67,190,1.1,0.2,0.30,2.92,-,-,-,-,(0),(0),3,Tr,3,Tr,(0),0.4,0,1.3,0,0,0.08,0.02,0.7,0.12,(0),36,0.32,-,0,0,-,-,-,-,-,-,-,-,-,230,幼芽を除いたもの　 
05,05025,372,ひし　生　　　,50,190,795,51.8,5.8,-,0.5,0.3,0.06,0.03,0.16,(0),40.6,15.6,0.5,2.4,2.9,1.3,5,430,45,84,150,1.1,1.3,0.06,0.60,Tr,Tr,0,2,(0),-,-,-,7,1,(0),1.6,Tr,8.1,0.2,2,0.42,0.08,1.2,0.32,(0),430,0.71,11.3,12,0,-,-,-,-,-,-,-,-,-,-,廃棄部位： 果皮　 
05,05026,373,ピスタチオ　いり　味付け　　　,45,615,2573,2.2,17.4,15.8,56.1,55.9,6.15,30.92,16.42,(0),20.9,(8.2),0.9,8.3,9.2,3.4,270,970,120,120,440,3.0,2.5,1.15,-,-,-,-,-,(0),0,120,0,120,10,(0),1.4,Tr,25.5,0.6,29,0.43,0.24,1.0,1.22,(0),59,1.06,-,(0),0.7,-,-,-,-,-,-,-,-,-,-,廃棄部位： 殻　 
05,05027,374,ひまわり　フライ　味付け　　　,0,611,2556,2.6,20.1,(18.7),56.3,49.0,5.68,12.87,28.31,(0),17.2,(15.4),0.8,6.1,6.9,3.8,250,750,81,390,830,3.6,5.0,1.81,2.33,0,95,1,28,(0),Tr,9,-,9,1,(0),12.0,1.5,0.4,0.1,0,1.72,0.25,6.7,1.18,(0),280,1.66,80.1,0,0.6,-,-,-,-,-,-,-,-,-,-,　 
05,05028,376,ブラジルナッツ　フライ　味付け　　　,0,669,2799,2.8,14.9,(14.1),69.1,68.9,15.81,21.04,29.02,(0),9.6,(3.1),0.3,6.9,7.2,3.6,78,620,200,370,680,2.6,4.0,1.95,1.29,-,-,-,-,(0),-,-,-,12,1,(0),4.1,Tr,15.5,0.3,Tr,0.88,0.26,1.5,0.25,(0),1,0.23,-,0,0.2,-,-,-,-,-,-,-,-,-,-,　 
05,05029,377,ヘーゼルナッツ　フライ　味付け　　　,0,684,2862,1.0,13.6,(11.0),69.3,69.3,6.21,54.74,5.31,(0),13.9,(4.9),0.9,6.5,7.4,2.2,35,610,130,160,320,3.0,2.0,1.64,5.24,0,1,1,6,(0),-,-,-,Tr,(0),(0),17.8,0.7,9.4,0.4,4,0.26,0.28,1.0,0.39,(0),54,1.07,81.8,0,0.1,-,-,-,-,-,-,-,-,-,-,"別名： ヘイゼルナッツ、西洋はしばみ、フィルバート
薄皮を除いたもの　 "
05,05030,379,ペカン　フライ　味付け　　　,0,702,2937,1.9,9.6,(8.0),73.4,71.9,7.40,37.33,24.06,(0),13.3,(5.9),0.7,6.4,7.1,1.8,140,370,60,120,270,2.7,3.6,0.84,4.37,-,-,-,-,(0),0,36,17,45,4,(0),1.7,0.8,25.0,0.6,4,0.19,0.19,0.8,0.19,(0),43,1.49,-,0,0.4,-,-,-,-,-,-,-,-,-,-,　 
05,05031,380,マカダミアナッツ　いり　味付け　　　,0,720,3012,1.3,8.3,7.5,76.7,76.6,12.46,59.23,1.56,(0),12.2,(4.8),Tr,6.2,6.2,1.5,190,300,47,94,140,1.3,0.7,0.33,-,0,13,2,5,(0),-,-,-,Tr,(0),(0),Tr,0,0,0,5,0.21,0.09,2.1,0.21,(0),16,0.50,6.5,(0),0.5,-,-,-,-,-,-,-,-,-,-,　 
05,05032,381,まつ　生　　　,0,669,2799,2.5,15.8,(14.5),68.2,66.7,5.09,17.70,41.01,(0),10.6,(4.0),1.0,3.1,4.1,2.9,2,730,14,290,680,5.6,6.9,1.44,9.78,-,-,-,-,(0),0,0,0,0,(0),(0),10.8,0.6,4.4,0,1,0.63,0.13,3.6,0.17,(0),79,0.59,-,Tr,0,-,-,-,-,-,-,-,-,-,-,　 
05,05033,382,まつ　いり　　　,0,690,2887,1.9,14.6,13.4,72.5,70.6,5.80,20.26,41.48,(0),8.1,5.4,0.5,6.4,6.9,2.9,4,620,15,250,550,6.2,6.0,1.30,-,-,-,-,-,(0),-,-,-,0,(0),(0),12.3,Tr,12.3,0.6,27,0.61,0.21,3.6,0.10,(0),73,0.42,-,(0),0,-,-,-,-,-,-,-,-,-,-,廃棄率： 殻つきの場合 40 %　 
05,05034,383,らっかせい　乾　大粒種　　,30,562,2351,6.0,25.4,23.7,47.5,46.8,8.33,22.76,13.74,(0),18.8,10.8,0.4,7.0,7.4,2.3,2,740,50,170,380,1.6,2.3,0.59,1.56,1,20,4,88,(0),-,-,-,6,1,(0),10.1,0.4,6.0,0.3,Tr,0.85,0.10,17.0,0.46,(0),76,2.56,92.3,(0),0,-,-,-,-,-,-,-,-,-,-,"別名： なんきんまめ、ピーナッツ
廃棄率： 殻 27 % 及び種皮 3 %　 "
05,05044,384,らっかせい　乾　小粒種　　,30,562,2351,6.0,25.4,-,47.5,46.9,10.02,19.15,15.66,(0),18.8,-,0.4,7.0,7.4,2.3,2,740,50,170,380,1.6,2.3,0.59,1.56,1,20,4,88,(0),-,-,-,6,1,(0),10.1,0.4,6.0,0.3,Tr,0.85,0.10,17.0,0.46,(0),76,2.56,92.3,(0),0,-,-,-,-,-,-,-,-,-,-,"別名： なんきんまめ、ピーナッツ
廃棄率： 殻 27 % 及び種皮 3 %　 "
05,05035,385,らっかせい　いり　大粒種　　,30,585,2448,2.1,26.5,24.4,49.4,50.3,8.95,24.44,14.75,(0),19.6,11.0,0.3,6.9,7.2,2.4,2,770,50,200,390,1.7,3.0,0.69,-,-,-,-,-,(0),-,-,-,7,1,(0),10.6,0.3,7.1,0.3,Tr,0.23,0.10,17.0,0.46,(0),57,2.19,-,(0),0,-,-,-,-,-,-,-,-,-,-,"別名： なんきんまめ、ピーナッツ
廃棄率： 殻 27 % 及び種皮 3 %　 "
05,05045,386,らっかせい　いり　小粒種　　,30,585,2448,2.1,26.5,-,49.4,(50.3),(10.76),(20.57),(16.82),(0),19.6,-,0.3,6.9,7.2,2.4,2,770,50,200,390,1.7,3.0,0.69,-,-,-,-,-,(0),-,-,-,7,1,(0),10.6,0.3,7.1,0.3,Tr,0.23,0.10,17.0,0.46,(0),57,2.19,-,(0),0,-,-,-,-,-,-,-,-,-,-,"別名： なんきんまめ、ピーナッツ
廃棄率： 殻 27 % 及び種皮 3 %　 "
05,05036,387,らっかせい　バターピーナッツ　　　,0,592,2477,2.4,25.5,24.2,51.3,49.9,9.90,22.72,15.16,(0),18.2,9.0,0.5,6.4,6.9,2.6,120,760,50,190,380,2.0,3.1,0.64,2.81,1,5,1,68,(0),-,-,-,6,1,(0),1.9,0.2,3.3,0.4,1,0.20,0.10,17.0,0.48,(0),98,2.42,95.6,0,0.3,-,-,-,-,-,-,-,-,-,-,別名： なんきんまめ、ピーナッツ
05,05037,388,らっかせい　ピーナッツバター　　　,0,640,2678,0.6,25.4,23.8,50.7,48.1,11.35,20.00,14.70,(0),20.5,20.1,0.6,5.5,6.1,2.8,350,660,47,180,370,1.6,2.7,0.65,1.48,-,-,-,-,(0),-,-,-,7,1,(0),4.8,0.3,7.2,0.5,Tr,0.20,0.09,16.2,0.36,(0),87,1.88,-,(0),0.9,-,-,-,-,-,-,-,-,-,-,別名： なんきんまめ、ピーナッツ
