04,04046,311,だいず　［納豆類］　糸引き納豆　　,0,200,837,59.5,16.5,14.2,10.0,(9.7),(1.45),(2.21),(5.65),Tr,12.1,0.3,2.3,4.4,6.7,1.9,2,660,90,100,190,3.3,1.9,0.61,-,Tr,16,1,290,(0),-,-,-,0,(0),(0),0.5,0.2,5.9,3.3,600,0.07,0.56,1.1,0.24,Tr,120,3.60,18.2,Tr,0,-,-,-,-,-,-,-,-,-,-,ビタミンK： メナキノン-7を含む　 
04,04047,312,だいず　［納豆類］　挽きわり納豆　　,0,194,812,60.9,16.6,14.8,10.0,(9.7),(1.45),(2.21),(5.65),(0),10.5,0.2,2.0,3.9,5.9,2.0,2,700,59,88,250,2.6,1.3,0.43,1.00,-,-,-,-,(0),0,0,0,0,(0),(0),0.8,0.3,9.0,5.4,930,0.14,0.36,0.9,0.29,0,110,4.28,-,Tr,0,-,-,-,-,-,-,-,-,-,-,ビタミンK： メナキノン-7を含む　 
04,04048,313,だいず　［納豆類］　五斗納豆　　,0,227,950,45.8,15.3,-,8.1,6.9,1.13,1.22,4.26,(0),24.0,-,2.0,2.9,4.9,6.8,2300,430,49,61,190,2.2,1.1,0.31,0.75,1,8,2,75,(0),-,-,-,(0),(0),(0),0.6,0.2,6.2,1.7,590,0.08,0.35,1.1,0.19,-,110,2.90,14.7,Tr,5.8,-,-,-,-,-,-,-,-,-,-,"別名： こうじ納豆
ビタミンK： メナキノン-7を含む　 "
04,04049,314,だいず　［納豆類］　寺納豆　　,0,271,1134,24.4,18.6,-,8.1,6.1,1.01,1.10,3.70,(0),31.5,-,1.6,6.0,7.6,17.4,5600,1000,110,140,330,5.9,3.8,0.80,1.70,1,14,2,110,(0),-,-,-,(0),(0),(0),0.9,0.3,7.6,2.6,190,0.04,0.35,4.1,0.17,-,39,0.81,19.1,Tr,14.2,-,-,-,-,-,-,-,-,-,-,"別名： 塩辛納豆、浜納豆
ビタミンK： メナキノン-7を含む　 "
04,04051,315,だいず　［その他］　おから　生　,0,111,464,75.5,6.1,5.3,3.6,(3.4),(0.51),(0.67),(2.03),(0),13.8,0.6,0.4,11.1,11.5,1.0,5,350,81,40,99,1.3,0.6,0.14,0.40,1,1,1,45,(0),0,0,0,0,(0),(0),0.4,0.1,2.8,0.4,8,0.11,0.03,0.2,0.06,(0),14,0.31,4.1,Tr,0,-,-,-,-,-,-,-,-,-,-,　 
04,04089,316,だいず　［その他］　おから　乾燥　,0,421,1761,7.1,23.1,(20.2),13.6,(12.7),(1.94),(2.55),(7.68),(0),52.3,(2.2),1.5,42.1,43.6,3.8,19,1300,310,150,380,4.9,2.3,0.53,1.52,4,4,4,170,(0),0,0,0,0,(0),(0),1.5,0.4,10.6,1.5,30,0.42,0.11,0.8,0.23,(0),53,1.18,15.5,Tr,0,-,-,-,-,-,-,-,-,-,-,　 
04,04052,317,だいず　［その他］　豆乳　豆乳　,0,46,192,90.8,3.6,3.3,2.0,(1.8),(0.32),(0.37),(1.05),(0),3.1,1.0,0.2,0,0.2,0.5,2,190,15,25,49,1.2,0.3,0.12,0.23,Tr,1,0,54,(0),-,-,-,(0),(0),(0),0.1,0,2.0,1.0,4,0.03,0.02,0.5,0.06,(0),28,0.28,3.9,Tr,0,-,-,-,-,-,-,-,-,-,-,　 
04,04053,318,だいず　［その他］　豆乳　調製豆乳　,0,64,268,87.9,3.2,3.1,3.6,3.4,0.50,0.75,1.99,(0),4.8,1.9,0.2,0.1,0.3,0.5,50,170,31,19,44,1.2,0.4,0.12,-,-,-,-,-,(0),-,-,-,(0),(0),(0),2.2,0.1,3.1,0.5,6,0.07,0.02,0.2,0.05,(0),31,0.24,-,Tr,0.1,-,-,-,-,-,-,-,-,-,-,　 
04,04054,319,だいず　［その他］　豆乳　豆乳飲料・麦芽コーヒー　,0,60,251,87.4,2.2,2.0,2.2,2.1,0.33,0.44,1.20,0,7.8,4.3,0.1,0,0.1,0.4,42,110,20,13,36,0.3,0.2,0.07,0.13,-,-,-,-,0,0,0,0,0,0,0,0.3,0,1.8,0.6,3,0.01,0.01,0.4,0.03,0,15,0.12,-,Tr,0.1,-,-,-,-,-,-,-,-,-,-,　 
04,04055,320,だいず　［その他］　大豆たんぱく　粒状大豆たんぱく　　,0,360,1506,7.8,46.3,(44.1),3.0,1.9,0.38,0.29,1.16,(0),36.7,-,5.9,11.9,17.8,6.2,3,2400,270,290,730,7.7,4.5,1.41,2.61,-,-,-,-,(0),0,0,0,0,(0),(0),0,0,0.5,0.3,1,0.67,0.30,2.2,0.64,(0),370,1.89,-,Tr,0,-,-,-,-,-,-,-,-,-,-,　 
04,04056,321,だいず　［その他］　大豆たんぱく　濃縮大豆たんぱく　　,0,361,1510,6.8,58.2,(55.4),1.7,0.7,0.21,0.09,0.39,(0),27.9,-,1.4,19.5,20.9,5.4,550,1300,280,220,750,9.2,3.1,0.99,2.00,-,-,-,-,(0),0,0,0,0,(0),(0),0,0,0.1,0.1,0,0.37,0.11,0.6,0.16,(0),210,0.40,-,Tr,1.4,-,-,-,-,-,-,-,-,-,-,　 
04,04057,322,だいず　［その他］　大豆たんぱく　分離大豆たんぱく　塩分無調整タイプ　,0,388,1623,5.9,79.1,75.3,3.0,1.6,0.41,0.19,0.96,(0),7.5,1.1,0,4.2,4.2,4.5,1300,190,57,58,840,9.4,2.9,1.51,0.89,-,-,-,-,(0),0,0,0,0,(0),(0),0,0,0.3,0.2,Tr,0.11,0.14,0.4,0.06,(0),270,0.37,-,Tr,3.3,-,-,-,-,-,-,-,-,-,-,　 
04,04090,323,だいず　［その他］　大豆たんぱく　分離大豆たんぱく　塩分調整タイプ　,0,388,1623,5.9,79.1,-,3.0,-,-,-,-,(0),7.5,-,0,4.2,4.2,4.5,640,260,890,58,840,9.4,2.9,1.51,0.89,-,-,-,-,(0),0,0,0,0,(0),(0),0,0,0.3,0.2,Tr,0.11,0.14,0.4,0.06,(0),270,0.37,-,Tr,1.6,-,-,-,-,-,-,-,-,-,-,　 
04,04058,324,だいず　［その他］　大豆たんぱく　繊維状大豆たんぱく　　,0,383,1602,5.8,59.3,(56.5),5.0,3.6,0.72,0.69,2.07,(0),25.2,-,0.5,5.1,5.6,4.7,1400,270,70,55,630,8.2,2.4,1.13,1.02,-,-,-,-,(0),0,0,0,0,(0),(0),0.3,0.1,1.5,0.6,2,0.62,0.16,0.5,0.08,(0),170,0.34,-,Tr,3.6,-,-,-,-,-,-,-,-,-,-,　 
04,04059,325,だいず　［その他］　湯葉　生　　,0,231,967,59.1,21.8,20.9,13.7,12.3,1.90,2.80,7.06,(0),4.1,1.1,0.2,0.6,0.8,1.3,4,290,90,80,250,3.6,2.2,0.70,-,1,3,1,100,(0),-,-,-,10,1,(0),0.9,0.1,4.0,0.3,22,0.17,0.09,0.3,0.13,(0),25,0.34,14.3,Tr,0,-,-,-,-,-,-,-,-,-,-,　 
04,04060,326,だいず　［その他］　湯葉　干し　乾　,0,530,2217,6.9,50.4,48.6,32.1,30.0,4.98,7.50,16.26,(0),7.2,2.7,0.6,2.4,3.0,3.3,12,840,210,220,600,8.3,4.9,3.27,3.43,3,7,4,270,(0),1,7,2,8,1,(0),2.4,0.6,11.9,5.2,55,0.35,0.12,1.4,0.32,(0),38,0.55,37.3,0,0,-,-,-,-,-,-,-,-,-,-,　 
04,04091,327,だいず　［その他］　湯葉　干し　湯戻し　,0,161,674,72.8,15.7,14.9,10.6,9.6,1.60,2.37,5.22,(0),0.1,0.4,0.3,0.9,1.2,0.9,2,140,66,60,170,2.6,1.6,0.57,1.09,0,2,1,14,(0),Tr,2,Tr,3,Tr,(0),0.7,0.2,3.7,1.6,16,0.05,0.01,0.1,0.03,(0),3,0.12,10.5,0,0,-,-,-,-,-,-,-,-,-,320,　 
04,04061,328,だいず　［その他］　金山寺みそ　　　,0,256,1071,34.3,6.9,-,3.2,2.6,0.54,0.47,1.51,(0),50.0,-,0.2,3.0,3.2,5.6,2000,190,33,54,130,1.7,0.7,0.16,0.96,1,1,1,34,(0),-,-,-,(0),(0),(0),0,0,0.9,0.2,16,0.12,0.18,2.3,0.10,(0),34,0.74,8.1,Tr,5.1,-,-,-,-,-,-,-,-,-,-,ビタミンK： メナキノン-7を含む　 
04,04062,329,だいず　［その他］　ひしおみそ　　　,0,206,862,46.3,6.5,-,2.7,2.2,0.36,0.51,1.27,(0),38.8,-,0.9,1.9,2.8,5.7,1900,340,56,56,120,1.9,0.9,0.32,0.52,1,2,4,37,(0),-,-,-,(0),(0),(0),0.6,0,0.6,1.9,17,0.11,0.27,2.6,0.08,(0),12,0.36,7.1,Tr,4.8,-,-,-,-,-,-,-,-,-,-,ビタミンK： メナキノン-7を含む　 
04,04063,330,だいず　［その他］　テンペ　　　,0,202,845,57.8,15.8,(13.1),9.0,7.8,1.20,1.61,4.69,(0),15.4,-,2.1,8.1,10.2,2.0,2,730,70,95,250,2.4,1.7,0.52,0.80,1,3,1,76,(0),-,-,-,1,Tr,(0),0.8,0.2,8.5,4.0,11,0.07,0.09,2.4,0.23,0,49,1.08,19.9,Tr,0,-,-,-,-,-,-,-,-,-,-,丸大豆製品　 
04,04064,331,つるあずき　全粒　乾　　　,0,348,1455,12.0,20.8,(17.4),1.6,1.0,0.32,0.10,0.55,(0),61.8,39.6,1.3,20.7,22.0,3.9,1,1400,280,230,320,11.4,3.1,0.73,2.92,0,3,4,220,(0),1,20,3,22,2,(0),0.1,0.1,5.4,8.1,50,0.50,0.13,2.0,0.28,(0),210,0.75,9.7,3,0,-,-,-,-,-,-,-,-,-,-,別名： たけあずき　 
04,04092,332,つるあずき　全粒　ゆで　　　,0,159,664,60.5,9.7,(8.2),1.0,(0.6),(0.19),(0.06),(0.33),(0),27.5,(18.0),0.6,12.8,13.4,1.3,0,370,130,77,120,3.3,1.2,0.30,0.57,-,-,-,-,(0),1,9,1,10,1,(0),0.1,Tr,2.5,3.7,24,0.16,0.04,0.5,0.06,(0),48,0.14,-,Tr,0,-,-,-,-,-,-,-,-,-,210,別名： たけあずき　 
04,04065,333,ひよこまめ　全粒　乾　　　,0,374,1565,10.4,20.0,(16.7),5.2,4.3,0.56,1.48,2.04,(0),61.5,41.3,1.2,15.1,16.3,2.9,17,1200,100,140,270,2.6,3.2,0.84,-,1,11,1,150,(0),0,17,3,19,2,(0),2.5,0.1,7.7,0.6,9,0.37,0.15,1.5,0.64,(0),350,1.77,21.4,Tr,0,-,-,-,-,-,-,-,-,-,-,別名： チックピー、ガルバンゾー　 
04,04066,334,ひよこまめ　全粒　ゆで　　　,0,171,715,59.6,9.5,(8.0),2.5,2.1,0.28,0.72,1.00,(0),27.4,20.0,0.5,11.1,11.6,1.0,5,350,45,51,120,1.2,1.8,0.29,1.10,Tr,5,1,56,(0),-,-,-,17,1,(0),1.7,0,6.5,0.2,6,0.16,0.07,0.4,0.18,(0),110,0.48,8.9,Tr,0,-,-,-,-,-,-,-,-,-,220,別名： チックピー、ガルバンゾー　 
04,04067,335,ひよこまめ　全粒　フライ　味付け　　　,0,419,1753,4.6,18.8,(15.7),10.4,8.1,1.24,3.19,3.28,(0),62.6,(44.8),1.1,19.9,21.0,3.6,700,690,73,110,370,4.2,2.7,0.78,2.20,-,-,-,-,(0),0,4,-,4,Tr,(0),1.9,0.1,9.2,1.1,23,0.21,0.10,0.7,0.50,(0),100,0.35,-,Tr,1.8,-,-,-,-,-,-,-,-,-,-,別名： チックピー、ガルバンゾー　 
04,04068,336,べにばないんげん　全粒　乾　　　,0,332,1389,15.4,17.2,(13.5),1.7,1.2,0.21,0.11,0.85,(0),61.2,36.2,1.2,25.5,26.7,4.5,1,1700,78,190,430,5.4,3.4,0.74,1.50,0,1,2,41,(0),-,-,-,4,Tr,(0),0.1,0.1,3.2,0.2,8,0.67,0.15,2.5,0.51,0,140,0.81,8.4,Tr,0,-,-,-,-,-,-,-,-,-,-,別名： はなまめ　 
04,04069,337,べにばないんげん　全粒　ゆで　　　,0,121,506,69.7,6.2,(4.9),0.6,0.4,0.08,0.04,0.29,(0),22.3,13.3,0.7,6.9,7.6,1.2,1,440,28,50,140,1.6,0.8,0.17,0.58,0,Tr,1,21,(0),-,-,-,1,Tr,(0),Tr,Tr,1.9,0.1,3,0.14,0.05,0.4,0.11,Tr,23,0.18,3.0,Tr,0,-,-,-,-,-,-,-,-,-,260,別名： はなまめ　 
04,04070,338,らいまめ　全粒　乾　　　,0,351,1468,11.7,21.9,(18.8),1.8,1.3,0.42,0.10,0.75,(0),60.8,37.2,1.4,18.3,19.6,3.8,Tr,1800,78,170,250,6.2,2.9,0.70,1.85,Tr,17,3,380,(0),0,5,3,6,Tr,(0),0.1,0,4.8,0.2,6,0.47,0.16,1.9,0.40,(0),120,1.05,9.2,0,0,-,-,-,-,-,-,-,-,-,-,別名： ライマビーン、バタービーン　 
04,04093,339,らいまめ　全粒　ゆで　　　,0,152,638,62.3,9.6,(8.2),0.9,(0.7),(0.21),(0.05),(0.38),(0),26.0,(16.4),0.8,10.2,10.9,1.1,0,490,27,52,95,2.3,1.1,0.25,0.73,-,-,-,-,(0),0,2,1,3,Tr,(0),Tr,0,2.3,0.1,3,0.10,0.04,0.5,0.08,(0),25,0.23,-,0,0,-,-,-,-,-,-,-,-,-,210,別名： ライマビーン、バタービーン　 
04,04071,340,りょくとう　全粒　乾　　　,0,354,1481,10.8,25.1,20.2,1.5,1.0,0.34,0.04,0.61,(0),59.1,45.4,0.6,14.0,14.6,3.5,0,1300,100,150,320,5.9,4.0,0.91,-,0,2,3,410,(0),0,150,2,150,13,(0),0.3,0,6.4,0.6,36,0.70,0.22,2.1,0.52,(0),460,1.66,11.2,Tr,0,-,-,-,-,-,-,-,-,-,-,別名： やえなり　 
04,04072,341,りょくとう　全粒　ゆで　　　,0,137,573,66.0,10.2,(8.2),0.6,(0.4),(0.13),(0.01),(0.24),(0),22.5,17.7,0.4,4.8,5.2,0.7,1,320,32,39,75,2.2,0.8,0.21,0.31,0,1,1,140,(0),-,-,-,85,7,(0),0.2,0.2,4.4,0.3,16,0.19,0.06,0.4,0.05,(0),80,0.34,3.3,Tr,0,-,-,-,-,-,-,-,-,-,240,別名： やえなり　 
04,04073,342,レンズまめ　全粒　乾　　　,0,352,1472,12.0,23.2,(19.7),1.5,1.0,0.17,0.30,0.48,(0),60.7,45.2,1.0,15.7,16.7,2.7,Tr,1000,57,100,430,9.0,4.8,0.95,1.57,0,54,2,180,(0),0,29,2,30,3,(0),0.8,0.1,5.2,Tr,17,0.52,0.17,2.5,0.55,0,77,1.58,22.7,1,0,-,-,-,-,-,-,-,-,-,-,別名： ひらまめ　 
04,04094,343,レンズまめ　全粒　ゆで　　　,0,170,711,57.9,11.2,(9.5),0.8,(0.5),(0.09),(0.16),(0.25),(0),29.1,(23.3),0.9,8.5,9.4,1.1,0,330,27,44,190,4.3,2.5,0.44,0.81,-,-,-,-,(0),(0),14,1,15,1,(0),0.4,0.1,2.6,0,9,0.20,0.06,0.7,0.16,(0),22,0.57,-,0,0,-,-,-,-,-,-,-,-,-,200,別名： ひらまめ　 
