09,09015,988,（こんぶ類）　ながこんぶ　素干し　　,0,140,586,10.0,8.3,(6.7),1.5,(1.1),(0.39),(0.34),(0.35),0,58.5,-,-,-,36.8,21.7,3000,5200,430,700,320,3.0,0.9,0.19,0.41,210000,2,5,15,(0),0,780,0,780,65,(0),0.3,0,0,0,240,0.19,0.41,2.1,0.02,0.1,38,0.20,15.7,20,7.6,-,-,-,-,-,-,-,-,-,-,エネルギー： 暫定値　 
09,09016,989,（こんぶ類）　ほそめこんぶ　素干し　　,0,147,615,11.3,6.9,(5.5),1.7,(1.3),(0.44),(0.38),(0.40),0,62.9,-,-,-,32.9,17.2,2400,4000,900,590,140,9.6,1.1,0.06,0.61,-,-,-,-,(0),0,1800,22,1800,150,(0),1.5,0,0,0,96,0.06,0.28,1.6,0.03,0,310,0.24,-,25,6.1,-,-,-,-,-,-,-,-,-,-,エネルギー： 暫定値　 
09,09017,990,（こんぶ類）　まこんぶ　素干し　　,0,145,607,9.5,8.2,6.6,1.2,0.9,0.31,0.27,0.28,0,61.5,Tr,-,-,27.1,19.6,2800,6100,710,510,200,3.9,0.8,0.13,0.25,200000,2,11,12,(0),0,1100,41,1100,95,(0),0.9,0,0,0,90,0.48,0.37,1.4,0.03,0,260,0.21,9.6,25,7.1,-,-,-,-,-,-,-,-,-,-,エネルギー： 暫定値　 
09,09018,991,（こんぶ類）　みついしこんぶ　素干し　　,0,153,640,9.2,7.7,(6.2),1.9,(1.4),(0.49),(0.43),(0.44),0,64.7,-,-,-,34.8,16.5,3000,3200,560,670,230,5.1,1.3,0.07,0.21,-,-,-,-,(0),0,2700,89,2700,230,(0),1.3,0,0,0,270,0.40,0.60,2.5,0.03,0,310,0.28,-,10,7.6,-,-,-,-,-,-,-,-,-,-,"別名： 日高こんぶ
エネルギー： 暫定値　 "
09,09019,992,（こんぶ類）　りしりこんぶ　素干し　　,0,138,577,13.2,8.0,(6.4),2.0,(1.5),(0.51),(0.45),(0.47),0,56.5,-,-,-,31.4,20.3,2700,5300,760,540,240,2.4,1.0,0.05,0.22,-,-,-,-,(0),0,850,0,850,71,(0),1.0,0,0,0,110,0.80,0.35,2.0,0.02,0,170,0.24,-,15,6.9,-,-,-,-,-,-,-,-,-,-,エネルギー： 暫定値　 
09,09020,993,（こんぶ類）　刻み昆布　　　,0,105,439,15.5,5.4,(4.3),0.5,0.2,0.11,0.08,0.05,0,46.0,0.4,-,-,39.1,32.6,4300,8200,940,720,300,8.6,1.1,0.07,0.34,230000,2,33,14,(0),0,61,0,61,5,(0),0.3,0,0,0,91,0.15,0.33,1.2,0.01,0,17,0.09,12.1,0,10.9,-,-,-,-,-,-,-,-,-,-,エネルギー： 暫定値　 
09,09021,994,（こんぶ類）　削り昆布　　　,0,117,490,24.4,6.5,(5.2),0.9,0.6,0.27,0.24,0.08,0,50.2,-,-,-,28.2,18.0,2100,4800,650,520,190,3.6,1.1,0.08,0.19,-,-,-,-,(0),0,760,19,760,64,(0),0.8,0,0,0,150,0.33,0.28,1.0,0.02,0,32,0.14,-,19,5.3,-,-,-,-,-,-,-,-,-,-,"別名： おぼろこんぶ、とろろこんぶ
エネルギー： 暫定値　 "
09,09022,995,（こんぶ類）　塩昆布　　　,0,110,460,24.1,16.9,-,0.4,-,-,-,-,0,37.0,-,-,-,13.1,21.6,7100,1800,280,190,170,4.2,0.7,0.04,0.56,-,-,-,-,(0),0,390,0,390,33,(0),0.4,Tr,0.1,0.1,74,0.04,0.23,0.8,0.07,0,19,0.33,-,0,18.0,-,-,-,-,-,-,-,-,-,-,エネルギー： 暫定値　 
09,09023,996,（こんぶ類）　つくだ煮　　　,0,168,704,49.6,6.0,4.6,1.0,0.9,0.16,0.32,0.33,0,33.3,20.6,-,-,6.8,9.5,2900,770,150,98,120,1.3,0.5,0.06,0.46,11000,3,6,19,0,0,56,0,56,5,0,0.1,0,0.1,0,310,0.05,0.05,0.6,0.05,0,15,0.12,4.7,Tr,7.4,-,-,-,-,-,-,0.6,-,1.0,-,試料： ごま入り　 
09,09024,997,すいぜんじのり　素干し　水戻し　　　,0,7,29,96.1,1.5,-,Tr,-,-,-,-,Tr,2.1,-,-,-,2.1,0.3,5,12,63,18,7,2.5,0.1,0.02,1.57,-,-,-,-,(0),0,100,18,110,9,(0),0.1,0,0,0,320,0.02,0.01,Tr,0.01,0.4,2,0.07,-,0,0,-,-,-,-,-,-,-,-,-,-,エネルギー： 暫定値　 
09,09025,998,てんぐさ　素干し　　　,0,144,602,15.2,16.1,-,1.0,-,-,-,-,51,53.8,-,-,-,47.3,13.9,1900,3100,230,1100,180,6.0,3.0,0.24,0.63,-,-,-,-,(0),130,130,13,200,17,(0),0.2,0,0,0,730,0.08,0.83,2.2,0.08,0.5,93,0.29,-,Tr,4.8,-,-,-,-,-,-,-,-,-,-,"別名： まくさ（和名）
エネルギー： 暫定値　 "
09,09026,999,てんぐさ　ところてん　　　,0,2,8,99.1,0.2,(0.1),0,-,-,-,-,Tr,0.6,-,-,-,0.6,0.1,3,2,4,4,1,0.1,Tr,0.01,0.01,240,Tr,Tr,1,(0),0,0,0,0,(0),(0),0,0,0,0,0,0,0,0,0,0,0,0,Tr,Tr,0,-,-,-,-,-,-,-,-,-,-,"別名： まくさ（和名）
エネルギー： 暫定値　 "
09,09027,1000,てんぐさ　角寒天　　　,0,154,644,20.5,2.4,(1.0),0.2,(0.1),(0.04),(0.02),(0.06),Tr,74.1,-,-,-,74.1,2.8,130,52,660,100,34,4.5,1.5,0.02,3.19,-,-,-,-,(0),-,-,-,(0),(0),(0),0,0,0,0,0,0.01,0,0.1,Tr,0,0,0.46,-,0,0.3,-,-,-,-,-,-,-,-,-,-,"別名： まくさ（和名）、棒寒天
細寒天（糸寒天）を含む
エネルギー： 暫定値　 "
09,09028,1001,てんぐさ　寒天　　　,0,3,13,98.5,Tr,-,Tr,-,-,-,-,0,1.5,-,-,-,1.5,Tr,2,1,10,2,1,0.2,Tr,Tr,0.04,21,0,1,0,(0),0,0,0,0,(0),(0),0,0,0,0,0,Tr,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"別名： まくさ（和名）
角寒天をゼリー状にしたもの
角寒天2.2 g使用
エネルギー： 暫定値　 "
09,09049,1002,てんぐさ　粉寒天　　　,0,165,690,16.7,0.2,0.1,0.3,(0.2),(0.05),(0.02),(0.08),0,81.7,0.1,-,-,79.0,1.2,170,30,120,39,39,7.3,0.3,0.04,1.01,81,0,39,5,(0),0,0,0,0,0,(0),0,0,0,0,Tr,0,Tr,0.1,0,0.2,1,0,0.1,0,0.4,-,-,-,-,-,-,-,-,-,-,"別名： まくさ（和名）
試料： てんぐさ以外の粉寒天も含む
エネルギー： 暫定値　 "
09,09029,1003,とさかのり　赤とさか　塩蔵　塩抜き　　,0,14,59,92.1,1.5,-,0.1,-,-,-,-,9,5.1,-,-,-,4.0,1.2,270,37,70,31,11,1.2,0.2,0.02,0.10,630,0,Tr,1,(0),-,-,-,15,1,(0),0,0,0,0,17,0,0.04,0,Tr,0.1,0,0.08,0.6,0,0.7,-,-,-,-,-,-,-,-,-,-,エネルギー： 暫定値　 
09,09030,1004,とさかのり　青とさか　塩蔵　塩抜き　　,0,13,54,92.2,0.9,-,0.2,-,-,-,-,9,4.9,-,-,-,4.1,1.8,320,40,160,220,12,0.8,0.6,0.02,1.47,-,-,-,-,(0),130,200,35,280,24,(0),0,0,0,0,26,0,0.02,0,Tr,0,7,0.05,-,0,0.8,-,-,-,-,-,-,-,-,-,-,"石灰処理したもの
エネルギー： 暫定値　 "
09,09050,1005,ひじき　ほしひじき　ステンレス釜　乾　　,0,149,625,6.5,9.2,7.2,3.2,1.7,0.59,0.37,0.63,Tr,58.4,0.4,-,-,51.8,22.7,1800,6400,1000,640,93,6.2,1.0,0.14,0.82,45000,7,26,17,(0),2,4400,18,4400,360,(0),5.0,0,0.4,0,580,0.09,0.42,1.8,0,0,93,0.30,17.4,0,4.7,-,-,-,-,-,-,-,-,-,-,"ステンレス釜で煮熟後乾燥したもの
エネルギー： 暫定値　 "
09,09051,1006,ひじき　ほしひじき　ステンレス釜　ゆで　　,0,10,40,94.8,0.7,0.5,0.3,(0.2),(0.06),(0.04),(0.06),0,3.4,0,-,-,3.7,0.8,52,160,96,37,2,0.3,0.1,0.01,0.06,960,Tr,1,1,(0),0,330,1,330,28,(0),0.4,0,Tr,0,40,Tr,0,0,0,0,1,0,0.7,0,0.1,-,-,-,-,-,-,-,-,-,990,"09050ほしひじきステンレス釜乾を水もどし後、ゆで
エネルギー： 暫定値　 "
09,09052,1007,ひじき　ほしひじき　ステンレス釜　油いため　　,0,51,213,89.5,0.8,0.6,4.7,(4.4),(0.37),(2.62),(1.19),0,4.1,0,-,-,4.5,1.0,64,200,110,44,3,0.3,0.1,0.01,0.08,1300,0,2,1,(0),Tr,390,2,390,33,(0),1.3,0,1.8,Tr,43,0.01,Tr,0,0,0,2,0,0.9,0,0.2,-,-,-,-,-,-,-,4.3,-,870,"09050ほしひじきステンレス釜乾を水もどし後、油いため
エネルギー： 暫定値　 "
09,09053,1008,ひじき　ほしひじき　鉄釜　乾　　,0,145,605,6.5,9.2,-,3.2,-,-,-,-,Tr,56.0,-,-,-,51.8,25.2,1800,6400,1000,640,93,58.2,1.0,0.14,0.82,45000,7,26,17,(0),2,4400,18,4400,360,(0),5.0,0,0.4,0,580,0.09,0.42,1.8,0,0,93,0.30,17.4,0,4.7,-,-,-,-,-,-,-,-,-,-,"鉄釜で煮熟後乾燥したもの
エネルギー： 暫定値　 "
09,09054,1009,ひじき　ほしひじき　鉄釜　ゆで　　,0,10,40,94.8,0.7,-,0.3,-,-,-,-,0,3.4,-,-,-,3.7,0.8,52,160,96,37,2,2.7,0.1,0.01,0.06,960,Tr,1,1,(0),0,330,1,330,28,(0),0.4,0,Tr,0,40,Tr,0,0,0,0,1,0,0.7,0,0.1,-,-,-,-,-,-,-,-,-,990,"09053ほしひじき鉄釜乾を水もどし後、ゆで
エネルギー： 暫定値　 "
09,09055,1010,ひじき　ほしひじき　鉄釜　油いため　　,0,51,213,89.5,0.8,-,4.7,-,-,-,-,0,4.1,-,-,-,4.5,1.0,64,200,110,44,3,2.9,0.1,0.01,0.08,1300,0,2,1,(0),Tr,390,2,390,33,(0),1.3,0,1.8,Tr,43,0.01,Tr,0,0,0,2,0,0.9,0,0.2,-,-,-,-,-,-,-,4.3,-,870,"09053ほしひじき鉄釜乾を水もどし後、油いため
エネルギー： 暫定値　 "
09,09032,1011,ひとえぐさ　素干し　　　,0,130,544,16.0,16.6,-,1.0,-,-,-,-,Tr,46.3,-,-,-,44.2,20.1,4500,810,920,880,280,3.4,0.6,0.86,1.32,-,-,-,-,(0),140,8500,0,8600,710,(0),2.5,0,0,0,14,0.30,0.92,2.4,0.03,0.3,280,0.88,-,38,11.4,-,-,-,-,-,-,-,-,-,-,"すき干ししたもの
エネルギー： 暫定値　 "
09,09033,1012,ひとえぐさ　つくだ煮　　　,0,154,643,56.5,14.4,11.0,1.3,0.5,0.21,0.04,0.20,1,21.1,23.8,-,-,4.1,6.7,2300,160,28,94,63,3.6,0.9,0.15,-,-,-,-,-,(0),33,260,0,270,23,(0),0.1,0,0,0,12,0.06,0.26,0.4,0.03,0,23,0.19,-,0,5.8,-,-,-,-,-,-,Tr,-,0.3,-,別名： のりのつくだ煮　 
09,09034,1013,ふのり　素干し　　　,0,148,619,14.7,13.8,-,1.0,-,-,-,-,24,57.8,-,-,-,43.1,12.7,2700,600,330,730,130,4.8,1.8,0.38,0.65,-,-,-,-,(0),38,670,34,700,59,(0),0.7,0,0,0,430,0.16,0.61,1.7,0.13,0,68,0.94,-,1,6.9,-,-,-,-,-,-,-,-,-,-,"別名： のげのり
エネルギー： 暫定値　 "
09,09035,1014,まつも　素干し　　　,0,159,665,12.6,27.9,-,4.9,-,-,-,-,1,40.8,-,-,-,28.5,13.8,1300,3800,920,700,530,11.1,5.2,0.26,1.25,-,-,-,-,(0),0,30000,110,30000,2500,(0),13.2,0.2,0.2,3.1,1100,0.48,1.61,5.0,0.06,0,720,1.24,-,5,3.3,-,-,-,-,-,-,-,-,-,-,"すき干ししたもの
エネルギー： 暫定値　 "
09,09036,1015,むかでのり　塩蔵　塩抜き　　　,0,10,42,93.7,0.6,-,0.1,0.1,0.01,0.01,0.05,2,4.2,-,-,-,4.2,1.4,220,6,85,120,9,0.8,0.1,0.01,0.41,-,-,-,-,(0),13,23,-,30,2,(0),0,0,0,0,16,0,Tr,16.0,0,0,0,0,-,0,0.6,-,-,-,-,-,-,-,-,-,-,"石灰処理したもの
エネルギー： 暫定値　 "
09,09037,1016,（もずく類）　おきなわもずく　塩蔵　塩抜き　　,0,6,25,96.7,0.3,0.2,0.2,0.1,0.05,0.02,0.04,Tr,2.0,0,-,-,2.0,0.8,240,7,22,21,2,0.2,Tr,0.01,0.01,140,1,0,0,(0),0,220,4,220,18,(0),0.1,0,0,0,18,Tr,0.09,0,0,0,2,0,0.4,0,0.6,-,-,-,-,-,-,-,-,-,-,エネルギー： 暫定値　 
09,09038,1017,（もずく類）　もずく　塩蔵　塩抜き　　,0,4,17,97.7,0.2,0.2,0.1,(0.1),(0.03),(0.01),(0.02),0,1.4,-,-,-,1.4,0.6,90,2,22,12,2,0.7,0.3,0.01,0.03,-,-,-,-,(0),0,180,0,180,15,(0),0.1,0,0,0,14,Tr,0.01,Tr,Tr,0.1,2,0,-,0,0.2,-,-,-,-,-,-,-,-,-,-,エネルギー： 暫定値　 
09,09039,1018,わかめ　原藻　生　　　,35,16,67,89.0,1.9,(1.4),0.2,(0.1),(0.01),(Tr),(0.06),0,5.6,-,-,-,3.6,3.3,610,730,100,110,36,0.7,0.3,0.02,0.05,1600,1,1,3,(0),0,930,26,940,79,(0),0.1,0,0,0,140,0.07,0.18,0.9,0.03,0.3,29,0.19,4.2,15,1.5,-,-,-,-,-,-,-,-,-,-,"基部を除いたもの
廃棄部位： 茎、中肋及びめかぶ
エネルギー： 暫定値　 "
09,09040,1019,わかめ　乾燥わかめ　素干し　　,0,117,490,12.7,13.6,(10.4),1.6,(0.7),(0.10),(0.03),(0.52),0,41.3,-,-,-,32.7,30.8,6600,5200,780,1100,350,2.6,0.9,0.08,0.32,-,-,-,-,(0),0,7700,93,7800,650,(0),1.0,0,0,0,660,0.39,0.83,10.5,0.09,0.2,440,0.46,-,27,16.8,-,-,-,-,-,-,-,-,-,-,エネルギー： 暫定値　 
09,09041,1020,わかめ　乾燥わかめ　素干し　水戻し　　,0,17,71,90.2,2.0,(1.5),0.3,(0.1),(0.02),(0.01),(0.10),0,5.9,-,-,-,5.8,1.6,290,260,130,130,47,0.5,0.1,0.02,0.06,1900,1,1,2,(0),0,1200,0,1200,100,(0),0.2,0,0,0,120,0.05,0.08,0.3,0.02,Tr,46,0.05,3.6,3,0.7,-,-,-,-,-,-,-,-,-,590,エネルギー： 暫定値　 
09,09042,1021,わかめ　乾燥わかめ　板わかめ　　,0,134,561,7.2,16.7,(12.7),1.2,(0.5),(0.08),(0.03),(0.39),1,47.4,-,-,-,31.7,27.5,3900,7400,960,620,330,6.4,5.2,0.13,1.59,-,-,-,-,(0),0,8400,97,8500,710,(0),2.6,0,0,0,1800,0.62,1.50,9.5,0.23,0.2,510,0.48,-,20,9.9,-,-,-,-,-,-,-,-,-,-,エネルギー： 暫定値　 
09,09043,1022,わかめ　乾燥わかめ　灰干し　水戻し　　,0,7,29,96.0,1.1,(0.8),0.1,(Tr),(0.01),(Tr),(0.03),1,2.2,-,-,-,2.2,0.6,48,60,140,55,16,0.7,0.3,0.08,-,-,-,-,-,0,0,37,0,37,3,(0),0,0,0,0,70,0,0.03,0,0,0.2,1,0.05,-,0,0.1,-,-,-,-,-,-,-,-,-,-,エネルギー： 暫定値　 
09,09044,1023,わかめ　カットわかめ　　　,0,138,577,8.6,18.0,13.7,4.0,1.7,0.25,0.09,1.29,0,41.8,0,-,-,35.6,27.6,9500,440,820,410,290,6.1,2.8,0.16,-,8500,8,10,10,0,0,1800,0,1800,150,0,0.3,0,0,0,1600,0.05,0.07,0.3,0,0,18,0.12,28.0,0,24.1,-,-,-,-,-,-,-,-,-,-,エネルギー： 暫定値　 
09,09045,1024,わかめ　湯通し塩蔵わかめ　塩抜き　　,0,11,46,93.3,1.7,1.4,0.4,(0.2),(0.03),(0.02),(0.17),0,3.1,0,-,-,3.0,1.5,540,12,42,19,31,0.5,0.2,0.01,0.03,780,Tr,1,0,(0),0,250,0,250,21,(0),0.1,0,0,0,100,0.01,0.01,Tr,Tr,0,11,0.12,1.8,0,1.4,-,-,-,-,-,-,-,-,-,-,"別名： 生わかめ
エネルギー： 暫定値　 "
09,09046,1026,わかめ　くきわかめ　湯通し塩蔵　塩抜き　　,0,15,63,84.9,1.1,(0.8),0.3,(0.1),(0.02),(0.01),(0.10),0,5.5,-,-,-,5.1,8.2,3100,88,86,70,34,0.4,0.1,0.02,0.04,-,-,-,-,(0),0,56,0,56,5,(0),0,0,0,0,33,0.02,0.02,0.1,Tr,0,2,0.07,-,0,7.9,-,-,-,-,-,-,-,-,-,-,エネルギー： 暫定値　 
09,09047,1027,わかめ　めかぶわかめ　生　　,0,11,46,94.2,0.9,0.7,0.6,0.5,0.22,0.15,0.11,0,3.4,0,-,-,3.4,0.9,170,88,77,61,26,0.3,0.2,0.02,0.03,390,Tr,1,2,(0),0,240,2,240,20,(0),0.1,0,0,0,40,0.02,0.03,0.2,0.01,0,36,0.05,2.2,2,0.4,-,-,-,-,-,-,-,-,-,-,"試料： 冷凍品
別名： めかぶ
エネルギー： 暫定値　 "
