08,08016,947,（しめじ類）　ぶなしめじ　生　　,10,18,75,90.8,2.7,1.6,0.6,0.2,0.05,0.02,0.17,0,5.0,1.3,0.3,3.4,3.7,0.9,3,380,1,11,100,0.4,0.5,0.06,0.12,2,3,Tr,5,0,(0),0,(0),(0),(0),0.6,0,0,0,0,0,0.16,0.16,6.6,0.08,(0),28,0.86,9.9,0,0,-,-,-,-,-,-,-,-,-,-,"試料： 栽培品
廃棄部位： 柄の基部（いしづき）
エネルギー： 暫定値　 "
08,08017,948,（しめじ類）　ぶなしめじ　ゆで　　,0,21,88,89.1,3.3,(1.9),0.3,(0.1),(0.02),(0.01),(0.09),(0),6.5,(1.6),0.2,4.6,4.8,0.8,3,340,2,11,110,0.5,0.5,0.06,0.13,0,2,0,4,0,(0),0,(0),(0),(0),1.1,(0),(0),(0),(0),0,0.15,0.12,5.2,0.06,(0),25,1.25,9.0,0,0,-,-,-,-,-,-,-,-,-,88,"試料： 栽培品
柄の基部（いしづき）を除いたもの
エネルギー： 暫定値　 "
08,08046,949,（しめじ類）　ぶなしめじ　油いため　　,0,53,223,86.9,2.9,(1.7),4.4,(3.9),(0.31),(2.28),(1.17),(0),5.0,(1.3),0.3,4.1,4.5,0.8,3,410,1,12,110,0.5,0.6,0.06,0.13,-,-,-,-,(0),(0),(0),(0),(0),(0),1.1,(0.6),(Tr),(1.2),(Tr),(5),0.18,0.17,6.8,0.08,(0),27,0.75,-,0,0,-,-,-,-,-,-,-,3.8,-,93,"試料： 栽培品
柄の基部（いしづき）を除いたもの
エネルギー： 暫定値　 "
08,08018,950,（しめじ類）　ほんしめじ　生　　,20,12,52,93.6,2.5,-,0.4,-,-,-,-,(0),2.8,-,0.3,1.6,1.9,0.6,1,310,2,8,76,0.6,0.7,0.32,0.18,-,-,-,-,(0),(0),(0),(0),(0),(0),0.6,(0),(0),(0),(0),(0),0.07,0.28,5.1,0.19,(0),24,1.59,-,0,0,-,-,-,-,-,-,-,-,-,-,"別名： だいこくしめじ
試料： 栽培品及び天然物
廃棄部位： 柄の基部（いしづき）
エネルギー： 暫定値　 "
08,08047,951,（しめじ類）　ほんしめじ　ゆで　　,0,16,68,92.1,2.8,-,0.6,-,-,-,-,(0),4.1,-,0.1,3.2,3.3,0.5,1,210,2,8,67,0.6,0.9,0.29,0.17,-,-,-,-,(0),(0),(0),(0),(0),(0),1.2,(0),(0),(0),(0),(0),0.06,0.17,3.7,0.11,(0),11,1.11,-,0,0,-,-,-,-,-,-,-,-,-,69,"別名： だいこくしめじ
試料： 栽培品及び天然物
柄の基部（いしづき）を除いたもの
エネルギー： 暫定値　 "
08,08019,952,たもぎたけ　生　　　,15,16,67,91.7,3.6,(2.2),0.3,(0.1),(0.02),(0.01),(0.08),(0),3.7,0.4,0.2,3.1,3.3,0.7,1,190,2,11,85,0.8,0.6,0.32,0.06,1,4,0,Tr,0,(0),0,(0),(0),(0),0.8,0,0,0,0,0,0.17,0.33,12.0,0.12,(0),80,1.32,23.0,0,0,-,-,-,-,-,-,-,-,-,-,"別名： にれたけ、たもきのこ
試料： 栽培品
廃棄部位： 柄の基部（いしづき）
エネルギー： 暫定値　 "
08,08020,953,なめこ　生　　　,0,15,63,92.4,1.7,1.0,0.2,0.1,0.02,0.02,0.07,1,5.2,2.4,1.0,2.3,3.3,0.5,3,230,4,10,66,0.7,0.5,0.11,0.06,Tr,2,Tr,1,0,(0),0,(0),(0),(0),0,0,0,0,0,0,0.07,0.12,5.1,0.05,Tr,58,1.25,7.2,-,0,-,-,-,-,-,-,-,-,-,-,"別名： なめたけ
試料： 栽培品
柄の基部（いしづき）を除いたもの
エネルギー： 暫定値　 "
08,08021,954,なめこ　ゆで　　　,0,14,59,92.7,1.6,(0.9),0.1,(0.1),(0.01),(0.01),(0.03),(0),5.1,(2.3),1.1,1.6,2.7,0.5,3,210,4,9,56,0.6,0.4,0.12,0.05,-,-,-,-,0,(0),0,(0),(0),(0),0,(0),(0),(0),(0),0,0.06,0.11,4.7,0.04,(0),63,1.24,-,0,0,-,-,-,-,-,-,-,-,-,100,"別名： なめたけ
試料： 栽培品
柄の基部（いしづき）を除いたもの
エネルギー： 暫定値　 "
08,08022,955,なめこ　水煮缶詰　　　,0,9,38,95.5,1.0,(0.6),0.1,(0.1),(0.01),(0.01),(0.03),(0),3.2,(1.4),0.2,2.3,2.5,0.2,8,100,3,5,39,0.8,0.5,0.04,0.08,0,2,1,1,0,(0),0,(0),(0),(0),0.1,(0),(0),(0),(0),0,0.03,0.07,2.1,0.02,(0),13,0.52,3.3,0,0,-,-,-,-,-,-,-,-,-,-,"別名： なめたけ
試料： 栽培品
液汁を除いたもの
エネルギー： 暫定値
ビタミンC： 酸化防止用として添加品あり　 "
08,08023,956,ぬめりすぎたけ　生　　　,8,15,63,92.6,2.3,(1.3),0.4,(0.2),(0.04),(0.04),(0.14),(0),4.1,2.0,0.3,2.2,2.5,0.6,1,260,1,9,65,0.6,0.4,0.19,0.05,1,2,0,1,0,(0),0,(0),(0),(0),0.4,0,0,0,0,0,0.16,0.34,5.9,0.08,(0),19,1.77,9.9,1,0,-,-,-,-,-,-,-,-,-,-,"試料： 栽培品
廃棄部位： 柄の基部（いしづき）
エネルギー： 暫定値　 "
08,08024,957,（ひらたけ類）　うすひらたけ　生　　,8,23,96,88.0,6.1,(3.7),0.2,(0.1),(0.02),(0.01),(0.05),(0),4.8,1.6,0.3,3.5,3.8,0.9,1,220,2,15,110,0.6,0.9,0.15,0.11,1,7,1,2,0,(0),0,(0),(0),(0),2.4,0,0,0,0,0,0.30,0.41,6.9,0.23,(0),100,2.44,25.9,0,0,-,-,-,-,-,-,-,-,-,-,"試料： 栽培品
廃棄部位： 柄の基部（いしづき）
エネルギー： 暫定値　 "
08,08025,958,（ひらたけ類）　エリンギ　生　　,6,19,80,90.2,2.8,1.7,0.4,0.2,0.04,0.04,0.12,(0),6.0,3.0,0.2,3.2,3.4,0.7,2,340,Tr,12,89,0.3,0.6,0.10,0.06,1,2,0,2,(0),(0),(0),(0),(0),(0),1.2,0,0,0,0,(0),0.11,0.22,6.1,0.14,(0),65,1.16,6.9,0,0,-,-,-,-,-,-,-,-,-,-,"試料： 栽培品
廃棄部位： 柄の基部（いしづき）
エネルギー： 暫定値　 "
08,08048,959,（ひらたけ類）　エリンギ　ゆで　　,0,21,89,89.3,3.2,(2.0),0.5,(0.3),(0.05),(0.05),(0.15),(0),6.5,(3.3),0.1,4.7,4.8,0.5,2,260,Tr,10,88,0.3,0.7,0.09,0.06,-,-,-,-,(0),(0),(0),(0),(0),(0),2.6,(0),(0),(0),(0),(0),0.08,0.16,4.2,0.10,(0),20,1.02,-,0,0,-,-,-,-,-,-,-,-,-,76,"試料： 栽培品
柄の基部（いしづき）を除いたもの
エネルギー： 暫定値　 "
08,08049,960,（ひらたけ類）　エリンギ　焼き　　,0,29,120,85.3,4.2,(2.6),0.5,(0.3),(0.06),(0.05),(0.17),(0),9.1,(4.5),0.2,5.2,5.4,1.0,3,500,Tr,17,130,0.4,0.9,0.15,0.11,-,-,-,-,(0),(0),(0),(0),(0),(0),3.1,(0),(0),(0),(0),(0),0.18,0.31,9.1,0.17,(0),53,1.66,-,0,0,-,-,-,-,-,-,-,-,-,65,"試料： 栽培品
柄の基部（いしづき）を除いたもの
エネルギー： 暫定値　 "
