11,11011,1457,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　生　,0,573,2397,34.5,9.7,8.2,56.5,53.4,19.81,29.80,1.39,86,0.1,-,(0),(0),(0),0.4,39,150,2,10,84,1.2,2.6,0.03,0,1,8,0,1,10,0,3,-,3,11,0,0.6,0,0.1,0,8,0.04,0.09,2.4,0.15,1.1,3,0.35,1.1,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： 黒毛和種（去勢）
皮下脂肪： 8.8 %、筋間脂肪： 34.6 %　 "
11,11248,1458,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　焼き　,0,597,2498,27.7,14.6,12.6,56.8,54.3,20.33,30.24,1.33,95,0.2,-,(0),(0),(0),0.6,50,200,3,13,110,1.6,3.6,0.04,0,1,11,Tr,1,7,0,3,-,3,8,0,0.7,0,0.1,0,9,0.05,0.12,3.2,0.19,1.7,5,0.49,1.5,1,0.1,-,-,-,-,-,-,-,-,-,78,試料： 黒毛和種（去勢）　 
11,11249,1459,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　ゆで　,0,601,2516,29.2,12.6,11.1,58.2,54.8,20.33,30.66,1.40,92,0.1,-,(0),(0),(0),0.3,20,75,2,8,62,1.4,3.2,0.03,0,1,9,0,Tr,8,0,3,-,3,8,0,0.7,0,0.1,0,8,0.03,0.08,1.6,0.13,1.2,3,0.20,1.2,0,0.1,-,-,-,-,-,-,-,-,-,79,試料： 黒毛和種（去勢）　 
11,11012,1460,＜畜肉類＞うし　［和牛肉］　リブロース　皮下脂肪なし　生　,0,556,2326,36.1,10.3,9.2,54.4,51.5,19.18,28.71,1.33,85,0.1,-,(0),(0),(0),0.5,41,160,3,10,88,1.3,2.8,0.03,0,1,8,0,1,10,0,3,-,3,10,0,0.6,0,0.1,0,8,0.04,0.09,2.6,0.16,1.2,4,0.37,1.1,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： 黒毛和種（去勢）
筋間脂肪： 37.9 %　 "
11,11013,1461,＜畜肉類＞うし　［和牛肉］　リブロース　赤肉　生　,0,436,1826,47.2,14.0,11.8,40.0,38.5,14.75,21.04,0.97,76,0.2,-,(0),(0),(0),0.6,53,210,3,14,120,1.7,3.9,0.04,0,1,11,0,1,6,0,2,-,2,7,0,0.4,0,Tr,0,7,0.05,0.13,3.5,0.23,1.5,5,0.50,1.4,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： 黒毛和種（去勢）
皮下脂肪及び筋間脂肪を除いたもの　 "
11,11014,1462,＜畜肉類＞うし　［和牛肉］　リブロース　脂身　生　,0,752,3145,17.7,4.2,4.5,78.0,72.9,26.44,41.28,1.93,100,0,-,(0),(0),(0),0.2,20,69,2,4,39,0.6,0.9,0.01,0,Tr,4,1,Tr,15,0,4,-,4,16,0,0.9,0,0.1,0,10,0.02,0.03,1.0,0.05,0.7,2,0.15,0.7,Tr,0.1,-,-,-,-,-,-,-,-,-,-,"試料： 黒毛和種（去勢）
皮下脂肪及び筋間脂肪　 "
11,11015,1463,＜畜肉類＞うし　［和牛肉］　サーロイン　脂身つき　生　,0,498,2084,40.0,11.7,(10.2),47.5,(44.4),(16.29),(25.05),(1.12),86,0.3,-,(0),(0),(0),0.5,32,180,3,12,100,0.9,2.8,0.05,0,-,-,-,-,3,-,-,-,1,3,0,0.6,0,0.1,0,10,0.05,0.12,3.6,0.23,1.1,5,0.66,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： 黒毛和種（去勢）
皮下脂肪： 11.5 %、筋間脂肪： 24.5 %　 "
11,11016,1464,＜畜肉類＞うし　［和牛肉］　サーロイン　皮下脂肪なし　生　,0,456,1908,43.7,12.9,11.1,42.5,(39.8),(14.64),(22.34),(1.00),83,0.3,-,(0),(0),(0),0.6,34,200,3,13,110,0.8,3.1,0.05,0,-,-,-,-,3,-,-,-,1,3,0,0.5,0,0.1,0,9,0.05,0.13,4.0,0.26,1.1,6,0.72,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： 黒毛和種（去勢）
筋間脂肪： 27.7 %　 "
11,11017,1465,＜畜肉類＞うし　［和牛肉］　サーロイン　赤肉　生　,0,317,1326,55.9,17.1,(14.5),25.8,24.1,9.14,13.29,0.62,72,0.4,-,(0),(0),(0),0.8,42,260,4,18,150,2.0,4.2,0.07,0,-,-,-,-,2,-,-,-,Tr,2,0,0.4,0,0.1,0,7,0.07,0.17,5.3,0.35,1.4,8,0.93,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： 黒毛和種（去勢）
皮下脂肪及び筋間脂肪を除いたもの　 "
11,11018,1466,＜畜肉類＞うし　［和牛肉］　ばら　脂身つき　生　,0,517,2163,38.4,11.0,(9.6),50.0,45.6,15.54,26.89,1.12,98,0.1,-,(0),(0),(0),0.5,44,160,4,10,87,1.4,3.0,0.09,0,-,-,-,-,3,-,-,-,Tr,3,0,0.6,0,0.1,0,16,0.04,0.11,3.1,0.16,1.2,2,0.74,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"別名： カルビ
試料： 黒毛和種（去勢）　 "
11,11019,1467,＜畜肉類＞うし　［和牛肉］　もも　脂身つき　生　,0,259,1084,61.2,19.2,(16.2),18.7,16.8,6.01,9.51,0.54,75,0.5,-,(0),(0),(0),1.0,45,320,4,22,160,2.5,4.0,0.07,0.01,-,-,-,-,Tr,0,0,0,0,Tr,0,0.3,0,Tr,0,6,0.09,0.20,5.6,0.34,1.2,8,1.09,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： 黒毛和種（去勢）
皮下脂肪： 5.6 %、筋間脂肪： 6.8 %　 "
11,11020,1468,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　生　,0,233,975,63.4,20.2,17.0,15.5,13.9,5.34,7.49,0.40,73,0.6,-,(0),(0),(0),1.0,47,330,4,23,170,2.7,4.3,0.08,0.01,1,14,Tr,Tr,Tr,0,0,0,0,Tr,0,0.2,0,0,0,5,0.09,0.21,5.9,0.36,1.2,9,1.14,2.1,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： 黒毛和種（去勢）
筋間脂肪： 7.2 %　 "
11,11250,1469,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　焼き　,0,333,1392,49.5,27.7,23.4,22.7,20.5,7.64,11.28,0.67,100,0.5,-,(0),(0),(0),1.1,50,350,5,25,190,3.8,6.3,0.10,0,Tr,19,1,1,Tr,0,0,0,0,Tr,0,0.4,0,0,0,10,0.09,0.24,6.6,0.35,1.9,7,1.18,2.9,1,0.1,-,-,-,-,-,-,-,-,-,66,試料： 黒毛和種（去勢）　 
11,11251,1470,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　ゆで　,0,328,1374,50.1,25.7,22.6,23.3,20.9,7.89,11.34,0.69,110,0.2,-,(0),(0),(0),0.6,23,120,4,15,120,3.4,6.4,0.10,0,Tr,19,1,1,0,0,0,0,0,0,0,0.4,0,0,0,11,0.05,0.19,3.3,0.23,1.3,6,0.89,2.5,Tr,0.1,-,-,-,-,-,-,-,-,-,65,試料： 黒毛和種（去勢）　 
11,11021,1471,＜畜肉類＞うし　［和牛肉］　もも　赤肉　生　,0,193,808,67.0,21.3,(17.9),10.7,9.7,3.53,5.31,0.39,70,0.6,-,(0),(0),(0),1.0,48,350,4,24,180,2.8,4.5,0.08,0.01,-,-,-,-,0,0,0,0,0,0,0,0.2,0,0,0,4,0.10,0.22,6.2,0.38,1.3,9,1.19,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： 黒毛和種（去勢）
皮下脂肪及び筋間脂肪を除いたもの　 "
11,11022,1472,＜畜肉類＞うし　［和牛肉］　もも　脂身　生　,0,728,3046,20.3,4.4,(4.1),75.4,69.2,24.22,40.31,1.58,110,0,-,(0),(0),(0),0.3,24,99,2,5,44,0.8,0.6,0.02,0,-,-,-,-,3,0,0,0,0,3,0,0.7,0,0.1,0,24,0.02,0.02,1.3,0.07,0.4,1,0.35,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： 黒毛和種（去勢）
皮下脂肪及び筋間脂肪　 "
11,11023,1473,＜畜肉類＞うし　［和牛肉］　そともも　脂身つき　生　,0,265,1109,60.8,17.8,(15.5),20.0,(18.2),(6.29),(10.59),(0.51),68,0.5,-,(0),(0),(0),0.9,46,310,3,20,170,1.1,3.7,0.07,0,-,-,-,-,1,-,-,-,0,1,0,0.3,0,Tr,0,8,0.08,0.18,5.7,0.39,1.1,5,0.89,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： 黒毛和種（去勢）
皮下脂肪： 6.0 %、筋間脂肪： 11.4 %　 "
11,11024,1474,＜畜肉類＞うし　［和牛肉］　そともも　皮下脂肪なし　生　,0,237,992,63.3,18.7,(16.2),16.6,(15.1),(5.19),(8.77),(0.44),66,0.5,-,(0),(0),(0),0.9,47,320,3,21,180,1.0,3.9,0.08,0,-,-,-,-,Tr,-,-,-,0,Tr,0,0.2,0,Tr,0,7,0.08,0.19,6.0,0.41,1.1,5,0.92,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： 黒毛和種（去勢）
筋間脂肪： 12.2 %　 "
11,11025,1475,＜畜肉類＞うし　［和牛肉］　そともも　赤肉　生　,0,172,720,69.0,20.7,(17.9),8.7,7.8,2.63,4.53,0.29,59,0.6,-,(0),(0),(0),1.0,50,360,3,23,200,2.4,4.3,0.09,0,-,-,-,-,0,-,-,-,Tr,0,0,0.2,0,0,0,5,0.09,0.22,6.6,0.46,1.2,6,1.00,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： 黒毛和種（去勢）
皮下脂肪及び筋間脂肪を除いたもの　 "
11,11026,1476,＜畜肉類＞うし　［和牛肉］　ランプ　脂身つき　生　,0,347,1452,53.8,15.1,(13.2),29.9,(27.5),(9.71),(15.78),(0.76),81,0.4,-,(0),(0),(0),0.8,40,260,3,17,150,1.4,3.8,0.08,0,-,-,-,-,2,-,-,-,0,2,0,0.5,0,Tr,0,10,0.08,0.19,4.3,0.33,1.2,7,1.22,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： 黒毛和種（去勢）
皮下脂肪： 7.4 %、筋間脂肪： 19.8 %　 "
11,11027,1477,＜畜肉類＞うし　［和牛肉］　ランプ　皮下脂肪なし　生　,0,318,1331,56.3,16.0,(14.0),26.4,(24.3),(8.59),(13.89),(0.70),78,0.4,-,(0),(0),(0),0.9,42,270,3,18,150,1.3,4.0,0.08,0,-,-,-,-,2,-,-,-,0,2,0,0.4,0,Tr,0,9,0.09,0.20,4.5,0.35,1.3,8,1.29,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： 黒毛和種（去勢）
筋間脂肪： 21.4 %　 "
11,11028,1478,＜畜肉類＞うし　［和牛肉］　ランプ　赤肉　生　,0,211,883,65.7,19.2,(16.6),13.6,12.5,4.51,6.98,0.47,69,0.5,-,(0),(0),(0),1.0,47,320,3,22,180,2.9,4.9,0.10,0,-,-,-,-,1,-,-,-,Tr,1,0,0.4,0,0,0,5,0.10,0.25,5.4,0.42,1.6,9,1.54,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： 黒毛和種（去勢）
皮下脂肪及び筋間脂肪を除いたもの　 "
11,11029,1479,＜畜肉類＞うし　［和牛肉］　ヒレ　赤肉　生　,0,223,933,64.6,19.1,(16.6),15.0,13.8,5.79,6.90,0.49,66,0.3,-,(0),(0),(0),1.0,40,340,3,22,180,2.5,4.2,0.09,0.01,-,-,-,-,1,-,-,-,Tr,1,0,0.4,0,0,0,4,0.09,0.24,4.3,0.37,1.6,8,1.28,-,1,0.1,-,-,-,-,-,-,-,-,-,-,試料： 黒毛和種（去勢）　 
11,11030,1480,＜畜肉類＞うし　［乳用肥育牛肉］　かた　脂身つき　生　,0,257,1075,62.3,16.8,-,19.6,17.8,7.17,9.02,0.82,64,0.4,-,(0),(0),(0),0.9,56,290,4,19,160,1.1,4.1,0.08,Tr,-,-,-,-,5,-,-,-,0,5,0,0.5,0,Tr,0,7,0.09,0.19,4.0,0.32,2.2,6,1.09,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： ホルスタイン種（去勢、肥育牛）
皮下脂肪： 7.9 %、筋間脂肪： 12.2 %　 "
11,11031,1481,＜畜肉類＞うし　［乳用肥育牛肉］　かた　皮下脂肪なし　生　,0,217,908,65.9,17.9,-,14.9,13.4,5.39,6.78,0.67,60,0.4,-,(0),(0),(0),0.9,59,310,4,20,170,0.9,4.5,0.09,Tr,-,-,-,-,4,-,-,-,0,4,0,0.4,0,Tr,0,6,0.09,0.21,4.3,0.34,2.3,7,1.15,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： ホルスタイン種（去勢、肥育牛）
筋間脂肪： 13.1 %　 "
11,11032,1482,＜畜肉類＞うし　［乳用肥育牛肉］　かた　赤肉　生　,0,143,598,72.5,19.9,-,6.1,5.3,2.06,2.58,0.38,53,0.5,-,(0),(0),(0),1.0,65,340,4,22,190,2.6,5.1,0.10,0,-,-,-,-,3,-,-,-,Tr,3,0,0.4,0,0,0,4,0.10,0.24,4.8,0.38,2.6,7,1.26,-,2,0.2,-,-,-,-,-,-,-,-,-,-,"試料： ホルスタイン種（去勢、肥育牛）
皮下脂肪及び筋間脂肪を除いたもの　 "
11,11033,1483,＜畜肉類＞うし　［乳用肥育牛肉］　かた　脂身　生　,0,709,2966,21.9,4.5,-,73.3,67.7,27.48,34.60,2.59,110,0,-,(0),(0),(0),0.3,21,84,2,5,44,0.7,0.5,0.02,0.01,-,-,-,-,17,-,-,-,(0),17,0,0.8,0,0.2,0,23,0.02,0.03,1.3,0.08,0.5,1,0.42,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： ホルスタイン種（去勢、肥育牛）
皮下脂肪及び筋間脂肪　 "
11,11034,1484,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　脂身つき　生　,0,318,1331,56.4,16.2,(13.7),26.4,(24.7),(10.28),(12.31),(1.00),71,0.2,-,(0),(0),(0),0.8,50,260,4,16,140,0.9,4.7,0.06,0.01,-,-,-,-,7,-,-,-,3,7,0.1,0.5,0,Tr,0,8,0.06,0.17,3.6,0.21,1.7,7,0.84,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： ホルスタイン種（去勢、肥育牛）
皮下脂肪： 2.2 %、筋間脂肪： 16.6 %　 "
11,11035,1485,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　皮下脂肪なし　生　,0,308,1289,57.3,16.5,(13.9),25.2,(23.5),(9.78),(11.75),(0.96),70,0.2,-,(0),(0),(0),0.8,51,270,4,17,140,0.9,4.8,0.07,0.01,-,-,-,-,7,-,-,-,3,7,0.1,0.5,0,Tr,0,8,0.06,0.17,3.7,0.22,1.7,7,0.85,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： ホルスタイン種（去勢、肥育牛）
筋間脂肪： 16.9 %　 "
11,11036,1486,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　赤肉　生　,0,212,887,65.9,19.1,(16.1),13.9,12.7,5.10,6.42,0.59,67,0.2,-,(0),(0),(0),0.9,57,310,4,19,160,2.4,5.7,0.08,0.01,-,-,-,-,5,-,-,-,Tr,5,0.1,0.5,0,Tr,0,6,0.07,0.20,4.1,0.25,2.0,8,0.97,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： ホルスタイン種（去勢、肥育牛）
皮下脂肪及び筋間脂肪を除いたもの　 "
11,11037,1487,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　生　,0,409,1711,47.9,14.1,12.2,37.1,35.0,15.10,16.99,1.32,81,0.2,-,(0),(0),(0),0.7,40,230,4,14,120,1.0,3.7,0.05,0.01,Tr,10,2,Tr,12,0,8,0,8,13,0.1,0.5,0,0.1,0,10,0.05,0.12,4.0,0.22,1.0,6,0.64,1.1,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： ホルスタイン種（去勢、肥育牛）
皮下脂肪： 7.7 %、筋間脂肪： 23.1 %　 "
11,11038,1488,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　焼き　,0,511,2138,33.4,20.4,18.5,45.0,42.3,18.21,20.51,1.68,110,0.3,-,(0),(0),(0),0.9,53,290,4,18,160,1.4,5.3,0.06,0.01,1,15,4,Tr,13,0,10,0,10,14,0.1,0.6,0,0,0,12,0.07,0.17,5.1,0.25,1.4,10,0.58,1.7,1,0.1,-,-,-,-,-,-,-,-,-,70,試料： ホルスタイン種（去勢、肥育牛）　 
11,11039,1489,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　ゆで　,0,478,2000,39.1,17.2,16.5,43.0,40.0,17.08,19.60,1.52,100,0.3,-,(0),(0),(0),0.4,26,130,5,12,96,1.2,4.9,0.04,0,Tr,13,2,Tr,13,0,9,0,9,14,0.1,0.4,0,0,0,12,0.04,0.11,3.2,0.17,1.0,7,0.38,1.3,0,0.1,-,-,-,-,-,-,-,-,-,78,試料： ホルスタイン種（去勢、肥育牛）　 
11,11040,1490,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　皮下脂肪なし　生　,0,378,1582,50.7,15.0,12.7,33.4,31.4,13.60,15.21,1.20,81,0.2,-,(0),(0),(0),0.7,42,240,4,15,130,0.9,4.0,0.05,0.01,Tr,11,2,0,12,0,7,0,7,12,0.1,0.4,0,0.1,0,9,0.05,0.13,4.2,0.23,1.1,6,0.67,1.1,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： ホルスタイン種（去勢、肥育牛）
筋間脂肪： 24.9 %　 "
11,11041,1491,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　赤肉　生　,0,248,1038,62.2,18.8,15.9,17.8,16.4,7.27,7.72,0.67,78,0.3,-,(0),(0),(0),0.9,51,300,4,19,160,2.1,5.2,0.06,0.01,Tr,14,2,Tr,10,0,4,0,4,10,0.2,0.3,0,0,0,7,0.06,0.17,5.2,0.29,1.3,8,0.81,1.1,2,0.1,-,-,-,-,-,-,-,-,-,-,"試料： ホルスタイン種（去勢、肥育牛）
皮下脂肪及び筋間脂肪を除いたもの　 "
11,11042,1492,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身　生　,0,773,3234,15.6,3.7,3.1,80.5,76.7,32.71,37.81,2.78,89,0,-,(0),(0),(0),0.2,18,72,3,4,37,0.6,0.5,0.02,0.01,0,2,1,0,17,0,15,0,15,18,0,0.8,Tr,0.2,0,17,0.02,0.02,1.3,0.05,0.4,1,0.26,0.9,1,0,-,-,-,-,-,-,-,-,-,-,"試料： ホルスタイン種（去勢、肥育牛）
皮下脂肪及び筋間脂肪　 "
11,11043,1493,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　脂身つき　生　,0,334,1397,54.4,16.5,(14.0),27.9,(26.7),(11.36),(13.10),(1.01),69,0.4,-,(0),(0),(0),0.8,48,270,4,16,150,1.0,2.9,0.06,Tr,-,-,-,-,8,-,-,-,4,8,0,0.4,0,0.1,0,7,0.06,0.10,5.3,0.38,0.8,6,0.66,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： ホルスタイン種（去勢、肥育牛）
皮下脂肪： 12.7 %、筋間脂肪： 13.7 %　 "
11,11044,1494,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　皮下脂肪なし　生　,0,270,1130,60.0,18.4,15.7,20.2,(19.3),(8.23),(9.48),(0.75),66,0.5,-,(0),(0),(0),0.9,53,300,4,17,170,0.8,3.3,0.06,Tr,-,-,-,-,7,-,-,-,2,7,0,0.4,0,Tr,0,6,0.06,0.11,5.9,0.43,0.8,7,0.72,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： ホルスタイン種（去勢、肥育牛）
筋間脂肪： 15.6 %　 "
11,11045,1495,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　赤肉　生　,0,177,741,68.2,21.1,(18.0),9.1,8.8,3.73,4.27,0.38,62,0.6,-,(0),(0),(0),1.0,60,340,4,20,190,2.1,3.8,0.07,0,-,-,-,-,5,-,-,-,Tr,5,0,0.3,0,0,0,4,0.07,0.12,6.7,0.50,0.9,8,0.80,-,2,0.2,-,-,-,-,-,-,-,-,-,-,"試料： ホルスタイン種（去勢、肥育牛）
皮下脂肪及び筋間脂肪を除いたもの　 "
11,11046,1496,＜畜肉類＞うし　［乳用肥育牛肉］　ばら　脂身つき　生　,0,426,1781,47.4,12.8,10.9,39.4,37.3,12.79,21.87,0.99,79,0.3,-,(0),(0),(0),0.6,56,190,3,12,110,1.4,2.8,0.04,0,Tr,10,1,Tr,13,Tr,1,1,2,13,0,0.6,0,0.1,0,11,0.05,0.12,3.2,0.21,1.9,3,0.60,1.5,1,0.1,-,-,-,-,-,-,-,-,-,-,"別名： カルビ
試料： ホルスタイン種（去勢、肥育牛）　 "
11,11252,1497,＜畜肉類＞うし　［乳用肥育牛肉］　ばら　脂身つき　焼き　,0,484,2026,38.7,15.9,13.5,44.2,41.7,14.56,24.16,1.17,88,0.3,-,(0),(0),(0),0.7,60,220,3,14,120,1.8,3.6,0.05,0,1,13,1,1,12,0,1,1,2,12,0,0.8,0,0.1,0,13,0.06,0.14,4.0,0.26,2.1,5,0.60,1.9,Tr,0.2,-,-,-,-,-,-,-,-,-,81,"別名： カルビ
試料： ホルスタイン種（去勢、肥育牛）　 "
11,11047,1498,＜畜肉類＞うし　［乳用肥育牛肉］　もも　脂身つき　生　,0,209,874,65.8,19.5,(16.0),13.3,12.6,5.11,6.39,0.56,69,0.4,-,(0),(0),(0),1.0,49,330,4,22,180,1.4,4.5,0.08,0.01,-,-,-,-,3,0,0,0,0,3,0,0.6,0,Tr,0,5,0.08,0.20,4.9,0.32,1.2,9,1.02,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： ホルスタイン種（去勢、肥育牛）
皮下脂肪： 6.2 %、筋間脂肪： 8.0 %　 "
11,11048,1499,＜畜肉類＞うし　［乳用肥育牛肉］　もも　皮下脂肪なし　生　,0,181,757,68.2,20.5,16.8,9.9,9.2,3.68,4.67,0.45,67,0.4,-,(0),(0),(0),1.0,50,340,4,23,190,1.3,4.7,0.08,0.01,Tr,20,1,Tr,2,0,0,0,0,2,0,0.5,0,Tr,0,4,0.08,0.21,5.1,0.33,1.2,9,1.06,2.1,1,0.1,-,-,-,-,-,-,-,-,-,-,"試料： ホルスタイン種（去勢、肥育牛）
筋間脂肪： 8.5 %　 "
