06,06328,399,アロエ　葉　生　　　,30,3,13,99.0,0,-,0.1,-,-,-,-,(0),0.7,-,0.1,0.3,0.4,0.3,8,43,56,4,2,0,0,Tr,0.02,-,-,-,-,(0),0,1,0,1,Tr,(0),0,0,0,0,0,0,0,0,0.01,(0),4,0.06,-,1,0,-,0,-,-,-,-,-,-,-,-,"試料： アロエベラ及びキダチアロエ
廃棄部位： 皮　 "
06,06010,400,いんげんまめ　さやいんげん　若ざや　生　　,3,23,96,92.2,1.8,1.2,0.1,(0.1),(0.02),(Tr),(0.05),Tr,5.1,2.2,0.3,2.1,2.4,0.8,1,260,48,23,41,0.7,0.3,0.06,0.33,0,Tr,1,34,(0),140,520,0,590,49,(0),0.2,0,0.4,0,60,0.06,0.11,0.6,0.07,(0),50,0.17,3.9,8,0,-,Tr,-,-,-,-,-,-,0.3,-,"別名： さいとう（菜豆）、さんどまめ
廃棄部位： すじ及び両端　 "
06,06011,401,いんげんまめ　さやいんげん　若ざや　ゆで　　,0,26,109,91.7,1.8,(1.2),0.2,(0.2),(0.04),(0.01),(0.10),Tr,5.5,(2.4),0.6,2.0,2.6,0.8,1,270,57,22,43,0.7,0.3,0.06,0.34,-,-,-,-,(0),150,500,0,580,48,(0),0.2,0,0.4,0,51,0.06,0.10,0.5,0.07,(0),53,0.16,-,6,0,-,Tr,-,-,-,-,-,-,-,94,"別名： さいとう（菜豆）、さんどまめ
すじ及び両端を除いたもの　 "
06,06012,402,（うど類）　うど　茎　生　　,35,18,75,94.4,0.8,-,0.1,-,-,-,-,(0),4.3,-,0.3,1.1,1.4,0.4,Tr,220,7,9,25,0.2,0.1,0.05,0.04,Tr,0,0,0,(0),0,0,0,0,(0),(0),0.2,0,0,0,2,0.02,0.01,0.5,0.04,(0),19,0.12,0.5,4,0,-,Tr,-,-,-,-,-,-,-,-,"軟白栽培品
廃棄部位： 株元、葉及び表皮　 "
06,06013,403,（うど類）　うど　茎　水さらし　　,0,14,59,95.7,0.6,-,0,-,-,-,-,(0),3.4,-,0.3,1.3,1.6,0.3,Tr,200,6,8,23,0.1,0.1,0.04,0.03,-,-,-,-,(0),0,0,0,0,(0),(0),0.1,0,0,0,2,0.01,0.02,0.5,0.03,(0),19,0.08,-,3,0,-,Tr,-,-,-,-,-,-,-,100,"軟白栽培品
株元､葉及び表皮を除いたもの　 "
06,06014,404,（うど類）　やまうど　茎　生　　,35,19,79,93.9,1.1,-,0.1,-,-,-,-,(0),4.3,-,0.3,1.5,1.8,0.6,1,270,11,13,31,0.3,0.2,0.06,0.09,-,-,-,-,(0),0,2,0,2,Tr,(0),0.2,0,0,0,3,0.03,0.02,0.5,0.05,(0),20,0.13,-,5,0,-,Tr,-,-,-,-,-,-,-,-,廃棄部位： 株元、葉及び表皮　 
06,06015,405,えだまめ　生　　　,45,135,565,71.7,11.7,10.0,6.2,5.7,0.84,1.88,2.77,(0),8.8,4.7,0.4,4.6,5.0,1.6,1,590,58,62,170,2.7,1.4,0.41,0.71,0,1,1,240,(0),42,240,7,260,22,(0),0.8,0.1,6.5,2.5,30,0.31,0.15,1.6,0.15,(0),320,0.53,11.1,27,0,-,0,-,-,-,-,-,-,-,-,"廃棄部位： さや
廃棄率： 茎つきの場合60 %　 "
06,06016,406,えだまめ　ゆで　　　,50,134,561,72.1,11.5,(9.8),6.1,5.8,0.86,1.91,2.82,(0),8.9,(4.6),0.5,4.1,4.6,1.4,2,490,76,72,170,2.5,1.3,0.36,0.74,-,-,-,-,(0),48,260,8,290,24,(0),0.6,0.1,5.8,2.1,33,0.24,0.13,1.0,0.08,(0),260,0.45,-,15,0,-,0,-,-,-,-,-,-,-,96,廃棄部位： さや　 
06,06017,407,えだまめ　冷凍　　　,50,159,665,67.1,13.0,(11.1),7.6,7.2,0.95,2.58,3.34,(0),10.6,5.3,1.4,5.9,7.3,1.7,5,650,76,76,190,2.5,1.4,0.42,1.12,2,2,0,190,(0),22,170,4,180,15,(0),1.2,0.2,8.2,3.8,28,0.28,0.13,1.6,0.14,(0),310,0.51,9.2,27,0,-,0,-,-,-,-,-,-,-,-,廃棄部位： さや　 
06,06018,408,エンダイブ　葉　生　　　,15,15,63,94.6,1.2,(0.9),0.2,(0.1),(0.05),(Tr),(0.09),(0),2.9,(0.4),0.6,1.6,2.2,0.9,35,270,51,19,30,0.6,0.4,0.05,1.10,-,-,-,-,(0),0,1700,0,1700,140,(0),0.8,Tr,0.5,0,120,0.06,0.08,0.3,0.08,(0),90,0.16,-,7,0.1,-,0.2,-,-,-,-,-,-,-,-,"別名： きくちしゃ、にがちしゃ
廃棄部位： 株元　 "
06,06019,409,（えんどう類）　トウミョウ　茎葉　生　　,0,27,112,90.9,3.8,-,0.4,-,-,-,-,(0),4.0,-,0.2,3.1,3.3,1.0,7,350,34,22,61,1.0,0.4,0.08,1.11,-,-,-,-,(0),0,4100,0,4100,340,(0),3.3,Tr,0.2,0,280,0.24,0.27,1.1,0.19,(0),91,0.80,-,79,0,-,Tr,-,-,-,-,-,-,-,-,　 
06,06329,410,（えんどう類）　トウミョウ　芽ばえ　生　　,0,24,100,92.2,3.8,-,0.4,-,-,-,-,(0),3.2,-,0.2,2.0,2.2,0.4,1,130,7,13,47,0.8,0.5,0.10,0.23,-,-,-,-,(0),2,3000,17,3100,250,(0),1.6,0,Tr,0,210,0.17,0.21,0.8,0.15,(0),120,0.39,-,43,0,-,0,-,-,-,-,-,-,-,-,　 
06,06330,411,（えんどう類）　トウミョウ　芽ばえ　ゆで　　,0,27,114,91.7,3.6,-,0.6,-,-,-,-,(0),3.8,-,0.5,3.0,3.5,0.3,1,73,8,13,41,0.9,0.3,0.09,0.25,-,-,-,-,(0),2,4800,23,4800,400,(0),3.2,0,0.1,0,300,0.10,0.08,0.3,0.07,(0),51,0.27,-,14,0,-,0,-,-,-,-,-,-,-,65,ゆでた後水冷し、手搾りしたもの　 
06,06331,412,（えんどう類）　トウミョウ　芽ばえ　油いため　　,0,82,341,84.3,5.0,-,5.9,-,-,-,-,(Tr),4.3,-,0.5,2.4,3.0,0.5,2,170,8,17,62,1.0,0.6,0.13,0.29,-,-,-,-,(0),2,4400,23,4400,370,(0),3.7,0,2.9,0.1,300,0.21,0.26,1.1,0.18,(0),180,0.60,-,30,0,-,0,-,-,-,-,-,5.4,-,72,　 
06,06020,413,（えんどう類）　さやえんどう　若ざや　生　　,9,36,151,88.6,3.1,1.8,0.2,(0.2),(0.04),(0.02),(0.09),0,7.5,4.2,0.3,2.7,3.0,0.6,1,200,35,24,63,0.9,0.6,0.10,0.40,Tr,0,0,24,(0),0,560,4,560,47,(0),0.7,0,0.2,0,47,0.15,0.11,0.8,0.08,(0),73,0.56,5.1,60,0,-,Tr,-,-,-,-,-,-,-,-,"別名： きぬさやえんどう
廃棄部位： すじ及び両端　 "
06,06021,414,（えんどう類）　さやえんどう　若ざや　ゆで　　,0,34,142,89.1,3.2,(1.8),0.2,(0.2),(0.04),(0.02),(0.09),(0),7.0,(4.0),0.9,2.2,3.1,0.5,1,160,36,23,61,0.8,0.6,0.09,0.39,-,-,-,-,(0),0,580,4,580,48,(0),0.7,0,0.2,0,40,0.14,0.10,0.6,0.06,(0),56,0.47,-,44,0,-,Tr,-,-,-,-,-,-,-,98,"別名： きぬさやえんどう
すじ及び両端を除いたもの　 "
06,06022,415,（えんどう類）　スナップえんどう　若ざや　生　　,5,43,180,86.6,2.9,(1.6),0.1,(0.1),(0.02),(0.01),(0.04),(0),9.9,(5.9),0.3,2.2,2.5,0.5,1,160,32,21,62,0.6,0.4,0.08,0.22,-,-,-,-,(0),2,400,4,400,34,(0),0.4,0,0.1,0,33,0.13,0.09,0.7,0.09,(0),53,0.22,-,43,0,-,0,-,-,-,-,-,-,-,-,"別名： スナックえんどう
廃棄部位： すじ及び両端　 "
06,06023,416,（えんどう類）　グリンピース　生　　,0,93,389,76.5,6.9,4.9,0.4,0.2,0.05,0.03,0.08,0,15.3,12.8,0.6,7.1,7.7,0.9,1,340,23,37,120,1.7,1.2,0.19,0.48,0,1,0,65,(0),11,410,6,420,35,(0),0.1,0,2.6,0,27,0.39,0.16,2.7,0.15,(0),76,0.63,6.3,19,0,-,0,-,-,-,-,-,-,0.2,-,"別名： みえんどう
さやを除いたもの
（さやつきの場合　廃棄率：55%）　 "
06,06024,417,（えんどう類）　グリンピース　ゆで　　,0,110,460,72.2,8.3,(5.9),0.2,(0.1),(0.02),(0.02),(0.04),0,18.5,(15.2),0.9,7.7,8.6,0.8,3,340,32,39,80,2.2,1.2,0.19,0.68,-,-,-,-,(0),7,430,6,440,36,(0),0.1,0,3.1,0,31,0.29,0.14,2.2,0.09,(0),70,0.54,-,16,0,-,(0),-,-,-,-,-,-,-,88,"別名： みえんどう
さやを除いたもの　 "
06,06025,418,（えんどう類）　グリンピース　冷凍　　,0,98,410,75.7,5.6,(4.0),0.7,0.4,0.10,0.07,0.22,(0),17.2,11.6,0.6,5.3,5.9,0.8,88,210,26,30,96,1.8,1.0,0.17,0.29,1,1,1,70,(0),25,500,0,520,43,(0),Tr,0,1.6,0,22,0.33,0.13,2.1,0.09,(0),99,0.47,6.0,23,0.2,-,(0),-,-,-,-,-,-,-,-,別名： みえんどう　 
06,06026,419,（えんどう類）　グリンピース　水煮缶詰　　,0,98,410,74.9,3.6,(2.6),0.4,(0.2),(0.06),(0.04),(0.13),(0),19.7,(12.0),0.8,6.1,6.9,1.4,330,37,33,18,82,1.8,0.6,0.15,0.30,-,-,-,-,(0),0,200,0,200,17,(0),0,0,2.0,0,19,0.04,0.04,1.2,0.02,(0),10,0.69,-,0,0.8,-,(0),-,-,-,-,-,-,-,-,"別名： みえんどう
液汁を除いたもの　 "
06,06027,420,おおさかしろな　葉　生　　　,6,13,54,94.9,1.4,(1.1),0.2,(0.1),(0.02),(0.01),(0.05),(0),2.2,-,0.2,1.6,1.8,1.0,22,400,150,21,52,1.2,0.5,0.06,0.29,-,-,-,-,(0),0,1300,0,1300,110,(0),1.2,Tr,0,0,190,0.06,0.18,0.7,0.13,(0),150,0.24,-,28,0.1,-,0.3,-,-,-,-,-,-,-,-,廃棄部位： 株元　 
06,06028,421,おおさかしろな　葉　ゆで　　　,6,17,71,94.0,1.6,(1.2),0.3,(0.1),(0.03),(0.01),(0.08),(0),3.1,-,0.6,1.6,2.2,0.8,20,240,140,15,46,1.0,0.5,0.05,0.29,-,-,-,-,(0),0,1500,0,1500,130,(0),1.9,0,0.1,0,240,0.03,0.09,0.3,0.07,(0),86,0.12,-,24,0.1,-,0.2,-,-,-,-,-,-,-,81,"廃棄部位： 株元
ゆでた後水冷し、手搾りしたもの　 "
06,06029,422,おおさかしろな　塩漬　　　,9,22,92,91.0,1.3,(1.0),0.3,(0.1),(0.03),(0.01),(0.08),(0),4.5,-,0.2,2.9,3.1,2.6,620,380,130,21,52,0.7,0.6,0.06,0.26,-,-,-,-,(0),0,1300,0,1300,110,(0),1.6,0,0.1,0,340,0.06,0.15,0.7,0.16,(0),88,0.23,-,38,1.6,-,0.3,-,-,-,-,-,-,-,59,"廃棄部位： 株元
水洗いし、手搾りしたもの　 "
06,06030,423,おかひじき　茎葉　生　　　,6,17,71,92.5,1.4,-,0.2,-,-,-,-,(0),3.4,-,0.5,2.0,2.5,2.0,56,680,150,51,40,1.3,0.6,0.10,0.66,-,-,-,-,(0),0,3300,0,3300,280,(0),1.0,Tr,0,0,310,0.06,0.13,0.5,0.04,(0),93,0.22,-,21,0.1,-,0.5,-,-,-,-,-,-,-,-,"別名： みるな
廃棄部位： 茎基部　 "
06,06031,424,おかひじき　茎葉　ゆで　　　,0,17,71,92.9,1.2,-,0.1,-,-,-,-,(0),3.8,-,0.5,2.2,2.7,1.6,66,510,150,48,34,0.9,0.6,0.10,0.59,-,-,-,-,(0),0,3200,0,3200,260,(0),1.0,Tr,0,0,360,0.04,0.10,0.4,0.03,(0),85,0.22,-,15,0.2,-,0.4,-,-,-,-,-,-,-,93,"別名： みるな
茎基部を除いたもの　 "
06,06032,425,オクラ　果実　生　　　,15,30,126,90.2,2.1,1.5,0.2,(0.1),(0.03),(0.02),(0.03),Tr,6.6,1.9,1.4,3.6,5.0,0.9,4,260,92,51,58,0.5,0.6,0.13,0.48,Tr,Tr,1,4,(0),2,670,1,670,56,(0),1.2,0,0.2,0,71,0.09,0.09,0.8,0.10,(0),110,0.42,6.0,11,0,-,Tr,-,-,-,-,-,-,0.1,-,廃棄部位： へた　 
06,06033,426,オクラ　果実　ゆで　　　,15,33,138,89.4,2.1,(1.5),0.1,(0.1),(0.02),(0.01),(0.02),Tr,7.6,(2.1),1.6,3.6,5.2,0.8,4,280,90,51,56,0.5,0.5,0.11,0.48,-,-,-,-,(0),0,720,0,720,60,(0),1.2,0,0.1,0,75,0.09,0.09,0.8,0.08,(0),110,0.42,-,7,0,-,0,-,-,-,-,-,-,-,97,廃棄部位： へた　 
06,06034,427,かぶ　葉　生　　　,30,20,84,92.3,2.3,(2.0),0.1,(0.1),(0.01),(Tr),(0.04),(0),3.9,-,0.3,2.6,2.9,1.4,24,330,250,25,42,2.1,0.3,0.10,0.64,6,3,2,16,(0),0,2800,41,2800,230,(0),3.1,0.1,0.1,0,340,0.08,0.16,0.9,0.16,(0),110,0.36,2.7,82,0.1,-,Tr,-,-,-,-,-,-,-,-,"別名： かぶら、すずな
廃棄部位： 葉柄基部　 "
06,06035,428,かぶ　葉　ゆで　　　,30,22,92,92.2,2.3,(2.0),0.1,(0.1),(0.01),(Tr),(0.04),(0),4.4,-,0.5,3.2,3.7,0.9,18,180,190,14,47,1.5,0.2,0.08,0.41,-,-,-,-,(0),0,3200,46,3200,270,(0),3.3,0.1,0.1,0,370,0.02,0.05,0.2,0.14,(0),66,0.24,-,47,0,-,0.1,-,-,-,-,-,-,-,93,"別名： かぶら、すずな
廃棄部位： 葉柄基部
ゆでた後水冷し、手搾りしたもの　 "
06,06036,429,かぶ　根　皮つき　生　　　,9,20,84,93.9,0.7,0.6,0.1,(0.1),(0.01),(0.01),(0.05),(0),4.6,3.0,0.3,1.2,1.5,0.6,5,280,24,8,28,0.3,0.1,0.03,0.06,-,-,-,-,(0),0,0,0,0,(0),(0),0,0,0,0,0,0.03,0.03,0.6,0.08,(0),48,0.25,-,19,0,-,0.1,-,-,-,-,-,-,0.1,-,"別名： かぶら、すずな
廃棄部位： 根端及び葉柄基部
廃棄率： 葉つきの場合 35%　 "
06,06037,430,かぶ　根　皮つき　ゆで　　　,0,21,88,93.8,0.7,(0.6),0.1,(0.1),(0.01),(0.01),(0.05),(0),4.7,(3.1),0.5,1.3,1.8,0.6,6,310,28,10,32,0.3,0.1,0.03,0.07,-,-,-,-,(0),0,(0),0,(0),(0),(0),0,0,0,0,0,0.03,0.03,0.6,0.05,(0),49,0.22,-,16,0,-,0.1,-,-,-,-,-,-,-,87,"別名： かぶら、すずな
根端及び葉柄基部を除いたもの　 "
06,06038,431,かぶ　根　皮むき　生　　　,15,21,88,93.9,0.6,0.5,0.1,(0.1),(0.01),(0.01),(0.05),(0),4.8,3.5,0.3,1.1,1.4,0.5,5,250,24,8,25,0.2,0.1,0.03,0.05,0,0,0,1,(0),0,0,0,0,(0),(0),0,0,0,0,0,0.03,0.03,0.6,0.07,(0),49,0.23,1.0,18,0,-,0.1,-,-,-,-,-,-,0,-,"別名： かぶら、すずな
廃棄部位： 根端、葉柄基部及び皮 
廃棄率： 葉つきの場合 40 %　 "
06,06039,432,かぶ　根　皮むき　ゆで　　　,0,22,92,93.7,0.6,(0.5),0.1,(0.1),(0.01),(0.01),(0.05),(0),5.0,(3.6),0.5,1.2,1.7,0.5,4,250,28,9,26,0.2,0.1,0.02,-,-,-,-,-,(0),0,0,0,0,(0),(0),0,0,0,0,0,0.03,0.03,0.5,0.06,(0),56,0.21,-,16,0,-,0.1,-,-,-,-,-,-,-,89,"別名： かぶら、すずな
根端、葉柄基部及び皮を除いたもの　 "
06,06040,433,かぶ　漬物　塩漬　葉　,20,29,121,87.9,2.3,(2.0),0.2,(0.1),(0.02),(Tr),(0.08),(0),6.0,-,0.8,2.8,3.6,3.6,910,290,240,32,46,2.6,0.3,0.06,0.33,-,-,-,-,(0),0,1200,38,1200,100,(0),2.9,0.1,0.1,0,360,0.07,0.19,1.0,1.10,(0),78,0.49,-,44,2.3,-,-,-,-,-,-,-,-,-,82,"別名： かぶら、すずな
廃棄部位： 葉柄基部
水洗いし、手搾りしたもの　 "
06,06041,434,かぶ　漬物　塩漬　根　皮つき　,0,23,96,90.5,1.0,(0.8),0.2,(0.1),(0.02),(0.01),(0.10),(0),4.9,-,0.5,1.4,1.9,3.4,1100,310,48,11,36,0.3,0.1,0.03,0.05,-,-,-,-,(0),0,0,0,0,(0),(0),0,0,0,0,0,0.02,0.03,0.7,0.08,(0),48,0.39,-,19,2.8,-,-,-,-,-,-,-,-,-,80,"別名： かぶら、すずな
水洗いし、手搾りしたもの　 "
06,06042,435,かぶ　漬物　塩漬　根　皮むき　,0,21,88,89.4,0.8,(0.7),0.1,(0.1),(0.01),(0.01),(0.05),(0),4.7,-,0.4,1.6,2.0,4.8,1700,400,33,14,38,0.3,0.2,0.04,0.05,-,-,-,-,(0),0,0,0,0,(0),(0),0,0,0,0,0,0.04,0.03,0.1,0.10,(0),58,0.25,-,21,4.3,-,0.2,-,-,-,-,-,-,-,70,"別名： かぶら、すずな
水洗いし、手搾りしたもの　 "
06,06043,436,かぶ　漬物　ぬかみそ漬　葉　,20,34,142,83.5,3.3,-,0.1,-,-,-,-,(0),7.1,-,0.8,3.2,4.0,6.0,1500,540,280,65,81,2.2,0.4,0.09,0.40,-,-,-,-,(0),0,1600,37,1600,140,(0),4.0,0.1,0.1,0,260,0.31,0.24,4.8,0.36,(0),81,0.73,-,49,3.8,-,-,-,-,-,-,-,-,-,74,"別名： かぶら、すずな
廃棄部位： 葉柄基部
水洗いし、手搾りしたもの　 "
06,06044,437,かぶ　漬物　ぬかみそ漬　根　皮つき　,0,28,117,89.5,1.5,-,0.1,-,-,-,-,(0),5.9,-,0.5,1.5,2.0,3.0,860,500,57,29,44,0.3,0.2,0.04,0.09,-,-,-,-,(0),0,0,0,0,(0),(0),0,0,0,0,Tr,0.25,0.04,2.8,0.19,(0),74,0.46,-,28,2.2,-,-,-,-,-,-,-,-,-,77,"別名： かぶら、すずな
水洗いし、水切りしたもの　 "
06,06045,438,かぶ　漬物　ぬかみそ漬　根　皮むき　,0,31,130,83.5,1.4,-,0.1,-,-,-,-,(0),6.9,-,0.7,1.1,1.8,7.9,2700,740,26,68,76,0.3,0.2,0.04,-,-,-,-,-,(0),0,0,0,0,(0),(0),0,0,0,0,0,0.45,0.05,3.2,0.42,(0),70,1.11,-,20,6.9,-,0.2,-,-,-,-,-,-,-,71,"別名： かぶら、すずな
水洗いし、水切りしたもの　 "
06,06046,439,（かぼちゃ類）　日本かぼちゃ　果実　生　　,9,49,205,86.7,1.6,1.1,0.1,Tr,0.01,Tr,0.03,0,10.9,8.3,0.7,2.1,2.8,0.7,1,400,20,15,42,0.5,0.3,0.08,0.10,Tr,Tr,0,2,0,49,700,3,730,60,(0),1.8,0,3.2,0.1,26,0.07,0.06,0.6,0.12,(0),80,0.50,1.7,16,0,-,Tr,-,-,-,-,-,-,-,-,"別名： とうなす、ぼうぶら、なんきん
廃棄部位： わた、種子及び両端　 "
06,06047,440,（かぼちゃ類）　日本かぼちゃ　果実　ゆで　　,0,60,251,84.0,1.9,(1.3),0.1,(Tr),(0.01),(Tr),(0.03),0,13.3,(9.9),0.8,2.8,3.6,0.7,1,480,24,15,50,0.6,0.2,0.07,0.09,-,-,-,-,(0),45,810,2,830,69,(0),2.2,0,3.8,0.1,27,0.08,0.07,0.7,0.13,(0),75,0.50,-,16,0,-,(Tr),-,-,-,-,-,-,-,94,"別名： とうなす、ぼうぶら、なんきん
わた､種子及び両端を除いたもの　 "
06,06048,441,（かぼちゃ類）　西洋かぼちゃ　果実　生　　,10,91,381,76.2,1.9,1.2,0.3,0.2,0.04,0.06,0.06,0,20.6,17.0,0.9,2.6,3.5,1.0,1,450,15,25,43,0.5,0.3,0.07,0.13,Tr,1,0,5,(0),17,3900,90,4000,330,(0),4.9,0.1,1.3,0,25,0.07,0.09,1.5,0.22,(0),42,0.62,1.7,43,0,-,Tr,-,-,-,-,-,-,0.4,-,"別名： くりかぼちゃ
廃棄部位： わた、種子及び両端　 "
06,06049,442,（かぼちゃ類）　西洋かぼちゃ　果実　ゆで　　,0,93,389,75.7,1.6,(1.0),0.3,(0.2),(0.04),(0.06),(0.06),(0),21.3,(15.1),0.9,3.2,4.1,1.1,1,430,14,24,43,0.5,0.3,0.07,0.15,-,-,-,-,(0),18,3900,90,4000,330,(0),4.7,0.1,1.0,0,22,0.07,0.08,1.5,0.19,(0),38,0.62,-,32,0,-,0,-,-,-,-,-,-,-,98,"別名： くりかぼちゃ
わた、種子及び両端を除いたもの 　 "
06,06332,443,（かぼちゃ類）　西洋かぼちゃ　果実　焼き　　,0,122,510,68.2,2.5,(1.5),0.4,(0.2),(0.05),(0.07),(0.07),(0),27.7,(19.7),1.3,3.9,5.3,1.2,0,570,19,31,55,0.6,0.4,0.08,0.17,-,-,-,-,(0),26,5400,130,5500,450,(0),6.9,0.1,1.8,0,0,0.09,0.12,2.1,0.22,(0),58,0.77,-,44,0,-,0,-,-,-,-,-,-,-,79,"別名： くりかぼちゃ
わた、種子及び両端を除いたもの　 "
06,06050,444,（かぼちゃ類）　西洋かぼちゃ　果実　冷凍　　,0,83,347,78.1,2.2,(1.3),0.3,(0.2),(0.04),(0.06),(0.06),(0),18.5,(15.7),0.9,3.3,4.2,0.9,3,430,25,26,46,0.5,0.6,0.05,0.14,-,-,-,-,(0),0,3700,57,3800,310,(0),4.2,0.1,1.1,0,17,0.06,0.09,1.3,0.19,(0),48,0.44,-,34,0,-,Tr,-,-,-,-,-,-,-,-,別名： くりかぼちゃ　 
06,06051,445,（かぼちゃ類）　そうめんかぼちゃ　果実　生　　,30,24,100,92.4,0.7,(0.5),0.1,(0.1),(0.02),(0.01),(0.04),(0),6.1,-,0.3,1.2,1.5,0.6,1,260,27,16,35,0.3,0.2,0.05,0.09,-,-,-,-,(0),0,49,0,49,4,(0),0.2,0,Tr,0,Tr,0.05,0.01,0.5,0.10,(0),25,0.36,-,11,0,-,0.1,-,-,-,-,-,-,-,-,"別名： ぺぽかぼちゃ、きんしうり、そうめんうり、いとかぼちゃ
廃棄部位： わた、種子、皮及び両端　 "
06,06052,446,からしな　葉　生　　　,0,26,109,90.3,3.3,2.7,0.1,-,-,-,-,(0),4.7,-,0.9,2.8,3.7,1.3,60,620,140,21,72,2.2,0.9,0.08,1.02,-,-,-,-,0,0,2800,0,2800,230,(0),3.0,0.1,0.1,0,260,0.12,0.27,1.2,0.25,(0),310,0.32,-,64,0.2,-,0.3,-,-,-,-,-,-,-,-,"別名： 葉がらし、菜がらし
株元を除いたもの　 "
