13,13015,1774,＜牛乳及び乳製品＞（クリーム類）　クリーム　乳脂肪 ・ 植物性脂肪　　,0,409,1709,49.8,4.4,(3.9),42.1,(40.2),(18.32),(18.74),(1.17),63,3.0,(2.9),(0),(0),(0),0.8,140,76,47,4,130,0.2,0.3,0.02,0.01,8,2,2,8,190,Tr,100,1,110,200,0.3,0.4,0,0.1,Tr,8,0.01,0.07,Tr,Tr,0.1,2,0.09,1.0,Tr,0.4,-,-,-,-,-,-,-,-,-,-,脂質： 乳脂肪由来22.5 g 、植物性脂肪由来19.6 g　 
13,13016,1775,＜牛乳及び乳製品＞（クリーム類）　クリーム　植物性脂肪　　,0,392,1640,50.0,6.8,6.0,39.2,(38.9),(9.01),(27.15),(0.96),5,2.9,3.1,(0),(0),(0),1.1,250,71,33,3,210,0.2,0.4,0.02,0.01,7,1,2,2,1,0,100,0,100,9,0,0,0,0,0,2,0,0.05,0,0,0,3,0.05,0.8,0,0.6,-,-,-,-,-,-,-,-,0.1,-,　 
13,13017,1776,＜牛乳及び乳製品＞（クリーム類）　ホイップクリーム　乳脂肪　　,0,425,1778,44.3,1.8,(1.5),40.7,(37.5),(24.98),(9.34),(1.25),110,12.9,(13.0),(0),(0),(0),0.4,24,72,54,4,45,0.1,0.2,0.02,-,7,2,1,13,340,1,98,2,99,350,0.5,0.7,0,0.1,Tr,13,0.02,0.08,Tr,Tr,0.2,Tr,0.12,1.1,Tr,0.1,-,-,-,-,-,-,-,-,-,-,クリームにグラニュー糖を加えて泡だてたもの　 
13,13018,1777,＜牛乳及び乳製品＞（クリーム類）　ホイップクリーム　乳脂肪・植物性脂肪　　,0,413,1729,44.0,4.0,(3.5),38.4,(36.7),(16.63),(17.19),(1.07),57,12.9,(13.3),(0),(0),(0),0.7,130,69,42,3,120,0.1,0.3,0.02,-,7,1,1,7,170,Tr,96,1,96,180,0.2,0.4,0,Tr,(Tr),7,0.01,0.06,(Tr),(Tr),0.1,3,0.08,0.9,(Tr),0.3,-,-,-,-,-,-,-,-,-,-,"クリームにグラニュー糖を加えて泡だてたもの
脂質： 乳脂肪由来19.1 g、植物性脂肪由来17.1 g　 "
13,13019,1778,＜牛乳及び乳製品＞（クリーム類）　ホイップクリーム　植物性脂肪　　,0,402,1681,43.7,6.3,(5.6),36.1,(35.8),(8.30),(25.01),(0.88),5,12.9,(13.6),(0),(0),(0),1.0,230,65,30,3,190,0.2,0.4,0.02,-,6,1,2,2,1,0,94,0,94,9,0,0,0,0,0,2,0,0.05,0,0,0,3,0.05,0.7,0,0.6,-,-,-,-,-,-,-,-,-,-,クリームにグラニュー糖を加えて泡だてたもの　 
13,13020,1779,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　液状　乳脂肪　　,0,211,883,70.3,5.2,4.7,18.3,17.8,11.57,4.73,0.58,50,5.5,(1.6),(0),(0),(0),0.7,150,55,30,3,150,0.1,0.4,0.01,0.01,-,-,-,-,150,-,-,-,22,150,0.2,0.3,0,0.1,0,5,0.01,0.05,0.1,0.01,0.1,2,0.07,-,Tr,0.4,-,-,-,-,-,-,-,-,-,-,別名： コーヒー用ミルク、コーヒー用クリーム　 
13,13021,1780,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　液状　乳脂肪・植物性脂肪　　,0,228,954,69.2,4.8,(4.2),21.6,(21.2),(8.66),(10.98),(0.59),27,3.7,(1.8),(0),(0),(0),0.7,160,50,26,3,140,0.1,0.3,0.01,0.01,-,-,-,-,75,-,-,-,24,77,0.1,0.1,0,Tr,0,3,0.01,0.04,0.1,0.01,0.1,2,0.05,-,Tr,0.4,-,-,-,-,-,-,-,-,-,-,"別名： コーヒー用ミルク、コーヒー用クリーム
脂質： 乳脂肪由来9.2 g、植物性脂肪由来12.4 g　 "
13,13022,1781,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　液状　植物性脂肪　　,0,248,1038,68.4,4.3,(3.8),24.8,24.6,5.70,17.18,0.61,3,1.8,(1.9),(0),(0),(0),0.7,160,45,21,2,130,0.1,0.3,0.01,0.01,-,-,-,-,1,-,-,-,25,3,0,0,0,0,0,1,0,0.03,0,0,0,2,0.03,-,Tr,0.4,-,-,-,-,-,-,-,-,-,-,別名： コーヒー用ミルク、コーヒー用クリーム　 
13,13023,1782,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　粉末状　乳脂肪　　,0,518,2167,2.8,7.7,(6.4),27.6,24.7,16.61,6.12,0.63,86,60.1,-,(0),(0),(0),1.8,360,360,87,9,240,0,0.4,0.02,0.01,-,-,-,-,310,0,110,0,110,320,0.2,0.8,0,0,0,6,0.02,0.65,0.1,0.03,0.2,10,0.25,-,0,0.9,-,-,-,-,-,-,-,-,-,-,別名： コーヒー用ミルク、コーヒー用クリーム　 
13,13024,1783,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　粉末状　植物性脂肪　　,0,568,2377,3.0,2.8,(2.5),38.3,34.7,32.79,0,0,1,53.1,-,(0),(0),(0),2.8,710,220,120,1,600,0.1,0.2,0.02,0.01,-,-,-,-,0,0,0,0,0,0,0,1.0,Tr,0.2,0,0,0,0.01,0,0,0,2,0,-,0,1.8,-,-,-,-,-,-,-,-,-,-,別名： コーヒー用ミルク、コーヒー用クリーム　 
13,13025,1784,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　全脂無糖　　,0,62,259,87.7,3.6,3.2,3.0,2.8,1.83,0.71,0.10,12,4.9,3.9,(0),(0),(0),0.8,48,170,120,12,100,Tr,0.4,0.01,Tr,17,3,0,4,33,0,3,0,3,33,0,0.1,0,0,0,1,0.04,0.14,0.1,0.04,0.1,11,0.49,2.5,1,0.1,-,-,-,-,-,-,-,-,-,-,別名： プレーンヨーグルト　 
13,13053,1785,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　低脂肪無糖　　,0,45,188,89.2,3.7,3.3,1.0,0.9,0.58,0.22,0.03,5,5.2,4.1,(0),(0),(0),0.8,48,180,130,13,100,Tr,0.5,0.01,0,14,2,0,4,12,0,4,-,-,-,0,0,0,0,0,0,0.04,0.19,0.1,0.04,0.1,15,0.41,1.6,2,0.1,-,-,-,-,-,-,-,-,0.8,-,　 
13,13054,1786,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　無脂肪無糖　　,0,42,175,89.1,4.0,3.7,0.3,0.2,0.16,0.06,0.01,4,5.7,4.3,(0),(0),(0),0.8,54,180,140,13,110,Tr,0.4,0,0,16,3,0,4,3,0,2,-,2,3,0,0,0,0,0,0,0.04,0.17,0.1,0.04,0.2,16,0.35,2.1,1,0.1,-,-,-,-,-,-,-,-,1.1,-,　 
13,13026,1787,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　脱脂加糖　　,0,67,280,82.6,4.3,3.9,0.2,0.2,0.13,0.06,0.01,4,11.9,11.7,(0),(0),(0),1.0,60,150,120,22,100,0.1,0.4,0.01,0.01,14,3,0,4,(0),-,-,-,(0),(0),Tr,Tr,0,0,0,Tr,0.03,0.15,0.1,0.02,0.3,3,0.44,2.0,Tr,0.2,-,-,-,-,-,-,-,-,0.9,-,別名： 普通ヨーグルト　 
13,13027,1788,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　ドリンクタイプ　加糖　,0,65,272,83.8,2.9,2.6,0.5,0.5,0.33,0.11,0.02,3,12.2,10.5,(0),(0),(0),0.6,50,130,110,11,80,0.1,Tr,Tr,0.01,10,2,0,3,5,-,-,-,1,5,Tr,Tr,0,0,0,Tr,0.01,0.12,0.1,0.03,0.2,1,0.30,1.2,Tr,0.1,-,-,-,-,-,-,-,-,1.0,-,　 
13,13028,1789,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　乳酸菌飲料　乳製品　　,0,71,297,82.1,1.1,0.9,0.1,Tr,0.03,0.01,Tr,1,16.4,15.4,(0),(0),(0),0.3,18,48,43,5,30,Tr,0.4,Tr,-,6,1,0,1,0,-,-,-,0,0,0,Tr,0,0,0,Tr,0.01,0.05,Tr,Tr,Tr,Tr,0.11,0.6,Tr,0,-,-,-,-,-,-,-,-,0.6,-,"無脂乳固形分3.0 %以上
(100 g： 92.9 mL、100 mL： 107.6 g)　 "
13,13029,1790,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　乳酸菌飲料　殺菌乳製品　　,0,217,908,45.5,1.5,-,0.1,0.1,0.06,0.02,0.01,2,52.6,-,(0),(0),(0),0.3,19,60,55,7,40,0.1,0.2,0.01,0.01,-,-,-,-,(0),-,-,-,(0),(0),Tr,Tr,Tr,Tr,Tr,Tr,0.02,0.08,0.1,Tr,Tr,Tr,0.09,-,0,0,-,-,-,-,-,-,-,-,-,-,"無脂乳固形分3.0 %以上
希釈後飲用
(100 g： 81.0 mL、100 mL： 123.5 g)　 "
13,13030,1791,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　乳酸菌飲料　非乳製品　　,0,58,243,85.4,0.4,-,0,0,0,0,0,1,14.0,-,(0),(0),(0),0.2,19,32,17,2,12,Tr,Tr,Tr,Tr,-,-,-,-,(0),-,-,-,(0),(0),Tr,Tr,Tr,Tr,Tr,Tr,Tr,Tr,Tr,Tr,Tr,Tr,0.04,-,(0),0,-,-,-,-,-,-,-,-,-,-,"無脂乳固形分3.0 %未満
(100 g： 93.8 mL、100 mL： 106.6 g)　 "
13,13031,1792,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　エダム　　,0,356,1490,41.0,28.9,(29.4),25.0,22.6,15.96,4.94,0.53,65,1.4,(0),(0),(0),(0),3.7,780,65,660,40,470,0.3,4.6,0.03,0.01,-,-,-,-,240,-,-,-,150,250,0.2,0.8,0,0,0,14,0.04,0.42,0.1,0.06,2.8,39,0.17,-,(0),2.0,-,-,-,-,-,-,-,-,-,-,　 
13,13032,1793,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　エメンタール　　,0,429,1795,33.5,27.3,(27.2),33.6,29.5,18.99,8.12,0.87,85,1.6,(0.1),(0),(0),(0),4.0,500,110,1200,32,720,0.3,4.3,0.76,0.01,-,-,-,-,200,-,-,-,180,220,0.1,1.3,0,0,0,8,0.02,0.48,0.1,0.07,1.0,10,0.72,-,(0),1.3,-,-,-,-,-,-,-,-,-,-,　 
13,13033,1794,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　カテージ　　,0,105,438,79.0,13.3,12.9,4.5,4.1,2.73,1.00,0.13,20,1.9,0.5,(0),(0),(0),1.3,400,50,55,4,130,0.1,0.5,0.03,-,-,-,-,-,35,-,-,-,20,37,0,0.1,0,0,0,2,0.02,0.15,0.1,0.03,1.0,21,0.48,-,(0),1.0,-,-,-,-,-,-,Tr,-,0.2,-,クリーム入り　 
13,13034,1795,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　カマンベール　　,0,310,1297,51.8,19.1,17.3,24.7,22.5,14.87,5.71,0.70,87,0.9,0,(0),(0),(0),3.5,800,120,460,20,330,0.2,2.8,0.02,0.01,17,14,1,8,230,-,-,-,140,240,0.2,0.9,0,0,0,1,0.03,0.48,0.7,0.08,1.3,47,0.49,6.3,(0),2.0,-,-,-,-,-,-,-,-,0.3,-,　 
13,13035,1796,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　クリーム　　,0,346,1448,55.5,8.2,7.4,33.0,30.1,20.26,7.40,0.89,99,2.3,2.5,(0),(0),(0),1.0,260,70,70,8,85,0.1,0.7,0.01,0.01,-,-,-,-,240,-,-,-,170,250,0.2,1.2,0,0,0,12,0.03,0.22,0.1,0.03,0.1,11,0.42,-,(0),0.7,-,-,-,-,-,-,-,-,0.4,-,　 
13,13036,1797,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　ゴーダ　　,0,380,1590,40.0,25.8,(26.3),29.0,26.2,17.75,6.39,0.67,83,1.4,(0),(0),(0),(0),3.8,800,75,680,31,490,0.3,3.6,0.02,0.01,-,-,-,-,260,-,-,-,170,270,0,0.8,0,0,0,12,0.03,0.33,0.1,0.05,1.9,29,0.32,-,(0),2.0,-,-,-,-,-,-,-,-,-,-,　 
13,13037,1798,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　チェダー　　,0,423,1770,35.3,25.7,23.4,33.8,32.1,20.52,9.09,0.81,100,1.4,(0.4),(0),(0),(0),3.8,800,85,740,24,500,0.3,4.0,0.07,-,20,12,0,7,310,-,-,-,210,330,0,1.6,0,0,0,12,0.04,0.45,0.1,0.07,1.9,32,0.43,2.7,(0),2.0,-,-,-,-,-,-,-,-,-,-,　 
13,13038,1799,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　パルメザン　　,0,475,1987,15.4,44.0,(41.1),30.8,27.6,18.15,7.11,0.94,96,1.9,(0),(0),(0),(0),7.9,1500,120,1300,55,850,0.4,7.3,0.15,-,-,-,-,-,230,-,-,-,120,240,0.2,0.8,0,0,0,15,0.05,0.68,0.1,0.05,2.5,10,0.50,-,(0),3.8,-,-,-,-,-,-,-,-,-,-,粉末状　 
13,13039,1800,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　ブルー　　,0,349,1460,45.6,18.8,(17.5),29.0,26.1,17.17,6.76,0.80,90,1.0,(0),(0),(0),(0),5.6,1500,120,590,19,440,0.3,2.5,0.02,0.01,-,-,-,-,270,-,-,-,170,280,0.3,0.6,0,0,0,11,0.03,0.42,0.8,0.15,1.1,57,1.22,-,(0),3.8,-,-,-,-,-,-,-,-,-,-,　 
13,13055,1801,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　マスカルポーネ　　,0,293,1225,62.4,4.4,4.0,28.2,25.3,16.77,6.40,0.81,83,4.3,3.6,(0),(0),(0),0.8,35,140,150,10,99,0.1,0.5,0.01,0,16,3,1,8,390,Tr,76,-,77,390,0.2,0.6,0,Tr,0,10,0.03,0.17,0.1,0.03,0.2,2,0.31,2.0,0,0.1,-,-,-,-,-,-,-,-,0.2,-,　 
13,13056,1802,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　モッツァレラ　　,0,276,1154,56.3,18.4,-,19.9,-,-,-,-,62,4.2,-,(0),(0),(0),1.3,70,20,330,11,260,0.1,2.8,0.02,0.01,-,-,-,-,280,-,-,-,-,-,0.2,0.6,0,0,0,6,0.01,0.19,Tr,0.02,1.6,9,0.06,-,-,0.2,-,-,-,-,-,-,-,-,-,-,　 
13,13057,1803,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　やぎ　　,0,296,1239,52.9,20.6,18.0,21.7,20.1,13.37,4.88,0.74,88,2.7,1.0,(0),(0),(0),2.2,480,260,130,20,270,0.1,0.5,0.07,0.03,-,-,-,-,290,0,0,0,0,290,0.3,0.4,0,Tr,0,10,0.09,0.88,1.4,0.23,0.3,100,1.16,-,-,1.2,-,-,-,-,-,-,-,-,0.5,-,別名： シェーブルチーズ　 
13,13058,1804,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　リコッタ　　,0,162,676,72.9,7.1,-,11.5,-,-,-,-,57,6.7,-,(0),(0),(0),1.7,160,210,340,20,200,0.1,0.3,0.02,Tr,-,-,-,-,160,-,-,-,-,-,0,0.2,0,0,0,3,0.04,0.21,0.1,0.06,0.2,4,0.52,-,-,0.4,-,-,-,-,-,-,-,-,-,-,　 
13,13040,1805,＜牛乳及び乳製品＞（チーズ類）　プロセスチーズ　　　,0,339,1418,45.0,22.7,21.1,26.0,24.7,16.00,6.83,0.56,78,1.3,0.1,(0),(0),(0),5.0,1100,60,630,19,730,0.3,3.2,0.08,-,-,-,-,-,240,-,-,-,230,260,Tr,1.1,0,0,0,2,0.03,0.38,0.1,0.01,3.2,27,0.14,-,0,2.8,-,-,-,-,-,-,-,-,1.3,-,　 
13,13041,1806,＜牛乳及び乳製品＞（チーズ類）　チーズスプレッド　　　,0,305,1276,53.8,15.9,-,25.7,23.1,15.75,5.51,0.63,87,0.6,-,(0),(0),(0),4.0,1000,50,460,14,620,0.2,1.6,0.05,0.01,-,-,-,-,180,-,-,-,150,190,0.3,1.1,0,0,0,6,0.02,0.35,Tr,0.03,0.5,16,0.16,-,(0),2.5,-,-,-,-,-,-,-,-,-,-,　 
13,13042,1807,＜牛乳及び乳製品＞（アイスクリーム類）　アイスクリーム　高脂肪　　,0,212,887,61.3,3.5,3.1,12.0,(11.6),(6.96),(3.47),(0.54),32,22.4,18.1,(0),(0),(0),0.8,80,160,130,14,110,0.1,0.5,0.01,-,13,4,0,7,100,-,-,-,45,100,0.1,0.2,0,Tr,0,5,0.06,0.18,0.1,0.03,0.4,Tr,0.72,2.6,Tr,0.2,-,-,-,-,-,-,-,-,0.2,-,"乳固形分15.0 %以上、乳脂肪分12.0 %以上
試料： バニラアイスクリーム　 "
13,13043,1808,＜牛乳及び乳製品＞（アイスクリーム類）　アイスクリーム　普通脂肪　　,0,180,753,63.9,3.9,(3.4),8.0,7.7,4.64,2.32,0.36,53,23.2,-,(0),(0),(0),1.0,110,190,140,13,120,0.1,0.4,0.01,0.01,-,-,-,-,55,-,-,-,30,58,0.1,0.2,Tr,0.1,Tr,3,0.06,0.20,0.1,0.02,0.2,Tr,0.50,-,Tr,0.3,-,-,-,-,-,-,-,-,-,-,"乳固形分15.0 %以上、乳脂肪分8.0 %
試料： バニラアイスクリーム　 "
13,13044,1809,＜牛乳及び乳製品＞（アイスクリーム類）　アイスミルク　　　,0,167,699,65.6,3.4,(3.0),6.4,6.5,4.64,1.35,0.16,18,23.9,-,(0),(0),(0),0.7,75,140,110,14,100,0.1,0.3,Tr,0.01,-,-,-,-,21,-,-,-,9,22,0.1,0.1,0,Tr,Tr,1,0.03,0.14,0.1,0.02,0.3,Tr,0.43,-,Tr,0.2,-,-,-,-,-,-,-,-,-,-,乳固形分10.0 %以上、乳脂肪分3.0 %以上、植物性脂肪を含む　 
13,13045,1810,＜牛乳及び乳製品＞（アイスクリーム類）　ラクトアイス　普通脂肪　　,0,224,937,60.4,3.1,2.7,13.6,14.1,9.11,3.67,0.62,21,22.2,20.9,(0),(0),(0),0.7,61,150,95,12,93,0.1,0.4,0.01,0.01,-,-,-,-,10,-,-,-,0,10,Tr,0.6,0,0.3,0.4,1,0.03,0.15,0.4,0.01,0.2,1,0.51,-,Tr,0.2,-,-,-,-,-,-,-,-,0.2,-,乳固形分3.0 %以上、主な脂質： 植物性脂肪　 
13,13046,1811,＜牛乳及び乳製品＞（アイスクリーム類）　ラクトアイス　低脂肪　　,0,108,452,75.2,1.8,(1.6),2.0,2.0,1.41,0.47,0.05,4,20.6,-,(0),(0),(0),0.4,45,80,60,9,45,0.1,0.1,0.01,0.04,-,-,-,-,0,-,-,-,0,0,Tr,0.2,0,Tr,0,1,0.02,0.12,Tr,0.01,0.1,1,0.15,-,(0),0.1,-,-,-,-,-,-,-,-,-,-,乳固形分3.0 %以上、主な脂質： 植物性脂肪　 
13,13047,1812,＜牛乳及び乳製品＞（アイスクリーム類）　ソフトクリーム　　　,0,146,611,69.6,3.8,(3.3),5.6,5.6,3.69,1.48,0.19,13,20.1,-,(0),(0),(0),0.9,65,190,130,14,110,0.1,0.4,Tr,0.01,-,-,-,-,17,-,-,-,9,18,0.1,0.2,Tr,Tr,Tr,2,0.05,0.22,0.1,0.01,0.2,Tr,0.58,-,(0),0.2,-,-,-,-,-,-,-,-,-,-,"主な脂質： 乳脂肪
コーンカップを除いたもの　 "
13,13048,1813,＜牛乳及び乳製品＞（その他）　カゼイン　　　,0,378,1582,10.6,86.2,81.5,1.5,1.4,1.02,0.30,0.05,26,0,-,(0),(0),(0),1.7,10,2,26,3,120,0.8,2.6,0.09,0.02,-,-,-,-,Tr,-,-,-,(0),(Tr),Tr,Tr,0,Tr,0,Tr,Tr,Tr,Tr,0.01,2.3,6,0.17,-,(0),0,-,-,-,-,-,-,-,-,-,-,試料： 酸カゼイン　 
13,13049,1814,＜牛乳及び乳製品＞（その他）　シャーベット　　　,0,127,531,69.1,0.9,-,1.0,1.0,0.77,0.18,0.04,1,28.7,-,(0),(0),(0),0.3,13,95,22,3,22,0.1,0.1,0.01,0.09,-,-,-,-,(0),-,-,-,(0),(0),Tr,Tr,0,Tr,Tr,1,0.04,0.05,0.2,Tr,Tr,Tr,0.04,-,0,0,-,-,-,-,-,-,-,-,-,-,試料： 乳成分入り氷菓　 
