15,15012,1859,＜和生菓子・和半生菓子類＞きび団子　　　　,0,304,1272,24.4,1.7,(1.5),0.3,(0.3),(0.10),(0.07),(0.10),0,73.5,(77.3),0,0.3,0.3,0.1,1,27,3,6,31,0.1,0.5,0.09,-,Tr,1,0,18,0,0,0,0,0,0,0,Tr,Tr,0,0,0,0.02,0.01,0.2,0.02,0,3,0.22,0.3,0,0,-,-,-,-,-,-,-,-,-,-,　 
15,15013,1860,＜和生菓子・和半生菓子類＞ぎゅうひ　　　　,0,257,1075,36.0,1.3,(1.1),0.2,(0.2),(0.06),(0.05),(0.07),0,62.5,(65.4),Tr,0.1,0.1,Tr,1,1,1,1,10,0.2,0.3,0.04,-,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.01,Tr,0.1,Tr,0,3,0,0.3,0,0,-,-,-,-,-,-,-,-,-,-,　 
15,15014,1861,＜和生菓子・和半生菓子類＞きりざんしょ　　　　,0,248,1038,38.0,2.1,(1.8),0.3,(0.3),(0.10),(0.07),(0.10),0,59.3,(62.5),Tr,0.2,0.2,0.3,66,31,2,8,32,0.3,0.3,0.07,0.25,Tr,1,Tr,26,0,0,0,0,0,0,0,0.1,0,0,0,0,0.03,0.01,0.4,0.04,0,4,0.22,0.4,0,0.2,-,-,-,-,-,-,-,-,-,-,　 
15,15015,1862,＜和生菓子・和半生菓子類＞きんぎょく糖　　　　,0,288,1205,28.0,Tr,-,Tr,-,-,-,-,0,72.0,(74.5),-,-,0.8,Tr,2,2,7,1,Tr,0.1,Tr,0.01,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,-,-,-,　 
15,15016,1863,＜和生菓子・和半生菓子類＞きんつば　　　　,0,265,1107,34.0,6.0,(5.2),0.7,(0.4),(0.10),(0.03),(0.21),0,58.6,(64.3),0.6,5.1,5.7,0.7,130,160,20,23,75,1.5,0.7,0.20,0.42,-,-,-,-,0,0,0,0,0,0,0,0.1,Tr,0.9,1.8,6,0.03,0.03,0.1,0.03,0,8,0.21,-,0,0.3,-,-,-,-,-,-,-,-,-,-,"小豆つぶしあん入り
部分割合： 皮 1、あん 9　 "
15,15017,1864,＜和生菓子・和半生菓子類＞草もち　　　　,0,229,958,43.0,4.2,-,0.4,(0.3),(0.10),(0.07),(0.13),0,52.1,(54.1),0.1,1.9,2.0,0.3,17,47,11,14,50,1.0,0.6,0.12,-,-,-,-,-,0,0,170,0,170,14,0,0.2,Tr,0.3,0.9,13,0.03,0.02,0.4,0.04,0,5,0.21,-,Tr,0,-,-,-,-,-,-,-,-,-,-,"小豆こしあん入り
部分割合： 皮 6、あん 4　 "
15,15018,1865,＜和生菓子・和半生菓子類＞くし団子　あん　　　,0,201,841,50.0,3.8,(3.2),0.4,(0.3),(0.11),(0.07),(0.13),0,45.5,(47.7),0.1,1.1,1.2,0.3,21,44,6,13,50,0.7,0.6,0.11,0.30,-,-,-,-,0,0,0,0,0,0,0,0.1,0,0.2,0.5,1,0.04,0.01,0.5,0.05,0,5,0.27,-,0,0.1,-,-,-,-,-,-,-,-,-,-,"小豆こしあん入り
部分割合： 団子 8、あん 3
くしを除いたもの　 "
15,15019,1866,＜和生菓子・和半生菓子類＞くし団子　みたらし　　,0,197,824,50.5,3.1,(2.6),0.4,(0.4),(0.13),(0.09),(0.14),0,45.2,(47.4),Tr,0.3,0.3,0.8,250,59,4,13,52,0.4,0.5,0.09,0.34,Tr,2,Tr,35,0,0,0,0,0,0,0,0.1,0,0,0,0,0.04,0.02,0.7,0.06,Tr,7,0.33,0.5,0,0.6,-,-,-,-,-,-,-,-,-,-,"別名　しょうゆ団子
部分割合： 団子 9、たれ 2
くしを除いたもの　 "
15,15121,1867,＜和生菓子・和半生菓子類＞くずもち　くずでん粉製品　　　,0,91,382,77.4,0.1,-,0.1,-,-,-,-,0,22.5,(24.7),0,0,0,Tr,1,1,5,1,3,0.5,0,0.01,0.01,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,-,-,-,　 
15,15122,1868,＜和生菓子・和半生菓子類＞くずもち　小麦でん粉製品　,0,91,383,77.4,0.1,-,0.1,-,-,-,-,0,22.4,(24.6),0,0,0,0.1,1,2,4,1,9,0.2,Tr,0.01,0.02,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,-,-,-,　 
15,15020,1869,＜和生菓子・和半生菓子類＞げっぺい　　　　,0,357,1494,20.9,5.2,(4.6),8.7,(5.4),(1.90),(2.52),(0.78),1,64.5,(66.9),0.5,2.0,2.5,0.7,50,68,32,19,74,0.9,0.5,0.13,0.27,-,-,-,-,0,0,1,0,1,0,0,0.6,0.1,2.0,1.1,2,0.06,0.03,0.3,0.03,0,7,0.20,-,0,0.1,-,-,-,-,-,-,-,-,-,-,"あん（小豆あん、くるみ、水あめ、ごま等）入り
部分割合： 皮 5、あん 4　 "
15,15123,1870,＜和生菓子・和半生菓子類＞五平もち　,0,181,756,54.7,3.0,(2.5),0.5,(0.5),(0.13),(0.11),(0.26),0,41.0,-,Tr,0.8,0.8,0.7,230,57,10,9,41,0.4,0.6,0.10,-,-,-,-,-,0,-,-,-,0,0,0,Tr,0,0.3,0.2,1,0.02,0.02,0.3,0.02,0,5,0.21,-,0,0.6,-,-,-,-,-,-,-,-,-,-,みそだれ付き　 
15,15021,1871,＜和生菓子・和半生菓子類＞桜もち　関東風　　　,2,239,999,40.5,4.5,(3.9),0.4,(0.3),(0.07),(0.02),(0.15),0,54.3,(56.1),0.3,2.3,2.6,0.3,45,37,11,11,37,1.0,0.4,0.09,0.08,-,-,-,-,0,0,0,0,0,0,0,Tr,Tr,0.4,1.2,2,0.02,0.02,0.1,Tr,0,2,0.10,-,0,0.1,-,-,-,-,-,-,-,-,-,-,"小豆こしあん入り
部分割合： 小麦粉皮 4、あん 5
廃棄部位： 桜葉　 "
15,15022,1872,＜和生菓子・和半生菓子類＞桜もち　関西風　　　,2,200,837,50.0,3.4,(2.9),0.2,(0.1),(0.04),(0.02),(0.05),0,46.1,(47.8),0.1,1.6,1.7,0.3,33,22,7,8,27,0.7,0.5,0.09,-,-,-,-,-,0,0,0,0,0,0,0,Tr,0,0.3,0.9,2,0.01,0.01,0.1,0.01,0,2,0.05,-,0,0.1,-,-,-,-,-,-,-,-,-,-,"別名： 道明寺
小豆こしあん入り
部分割合： 道明寺種皮 3、あん 2
廃棄部位： 桜葉　 "
15,15124,1873,＜和生菓子・和半生菓子類＞笹だんご　　　　,0,239,1000,40.5,3.9,-,0.5,(0.4),(0.12),(0.08),(0.16),0,54.7,(55.0),0.2,2.0,2.2,0.4,26,100,15,15,48,0.5,0.7,0.14,-,-,-,-,-,0,-,-,-,340,28,-,-,-,-,-,22,0.06,0.02,0.4,0.04,0,10,0.24,-,Tr,0.1,-,-,-,-,-,-,-,-,-,-,小豆こしあん入り　 
15,15023,1874,＜和生菓子・和半生菓子類＞大福もち　　　　,0,235,983,41.5,4.8,(4.2),0.5,(0.3),(0.10),(0.07),(0.11),0,52.8,(53.3),0.1,2.4,2.5,0.4,46,46,11,16,58,1.0,0.9,0.16,-,-,-,-,-,0,0,0,0,0,0,0,Tr,Tr,0.4,1.2,2,0.03,0.02,0.2,0.02,0,3,0.25,-,0,0.1,-,-,-,-,-,-,-,-,-,-,"小豆こしあん入り
部分割合： もち皮 10、あん 7　 "
15,15024,1875,＜和生菓子・和半生菓子類＞タルト（和菓子）　　　　,0,293,1225,30.0,5.9,(5.1),2.9,(2.2),(0.73),(0.90),(0.50),110,60.8,(63.5),0.2,1.3,1.5,0.4,36,64,21,10,68,1.0,0.6,0.08,0.06,-,-,-,-,35,0,1,7,4,38,0.5,0.3,Tr,0.4,0.7,5,0.03,0.12,0.1,0.02,0.2,13,0.45,-,1,0.1,-,-,-,-,-,-,-,-,-,-,"あん入りロールカステラ
柚子風味小豆こしあん入り
部分割合： 皮 2、あん 1　 "
15,15025,1876,＜和生菓子・和半生菓子類＞ちまき　　　　,0,153,640,62.0,1.3,(1.1),0.2,(0.2),(0.06),(0.05),(0.07),0,36.4,(38.4),Tr,0.1,0.1,0.1,1,19,1,5,20,0.2,0.2,0.04,0.17,0,1,0,16,0,0,0,0,0,0,0,Tr,Tr,0,0,0,0.02,Tr,0.3,0.02,0,2,0.14,0.2,0,0,-,-,-,-,-,-,-,-,-,-,上新粉製品　 
15,15026,1877,＜和生菓子・和半生菓子類＞ちゃつう　　　　,0,328,1373,22.5,6.2,(5.4),4.1,(3.9),(0.60),(1.41),(1.75),0,66.5,(67.5),0.3,3.5,3.8,0.7,5,63,100,41,79,1.9,0.9,0.23,0.19,-,-,-,-,0,0,1,0,1,Tr,0,Tr,Tr,2.2,1.6,4,0.08,0.05,0.4,0.05,0,8,0.10,-,Tr,0,-,-,-,-,-,-,-,-,-,-,"小豆こしあん入り
部分割合： 皮 1、あん 9 　 "
15,15027,1878,＜和生菓子・和半生菓子類＞どら焼　　　　,0,284,1187,31.5,6.6,(5.7),2.5,(2.0),(0.64),(0.74),(0.54),81,58.7,(63.3),0.5,2.7,3.1,0.7,140,120,23,15,80,1.1,0.6,0.13,0.27,-,-,-,-,28,0,Tr,5,3,28,0.6,0.3,Tr,0.5,0.9,5,0.04,0.10,0.2,0.03,0.2,14,0.46,-,0,0.4,-,-,-,-,-,-,-,-,-,-,"小豆つぶしあん入り
部分割合： 皮 5、あん 4　 "
15,15004,1879,＜和生菓子・和半生菓子類＞生八つ橋　あん入り　　　　,0,279,1167,30.5,4.5,(3.8),0.4,(0.3),(0.10),(0.05),(0.14),0,64.3,(68.0),0.2,2.8,3.0,0.3,18,75,11,16,53,1.1,0.7,0.14,0.26,-,-,-,-,0,0,0,0,0,0,0,0.1,0,0.5,1.2,3,0.02,0.02,0.3,0.03,0,5,0.18,-,0,0,-,-,-,-,-,-,-,-,-,-,"あん（小豆こしあん、小豆つぶしあん）入り
部分割合： 皮 4、あん 6　 "
15,15028,1880,＜和生菓子・和半生菓子類＞ねりきり　　　　,0,264,1105,34.0,5.3,(4.5),0.3,(0.1),(0.04),(0.01),(0.08),0,60.1,(61.5),0.2,3.4,3.6,0.3,2,33,14,16,46,1.5,0.6,0.13,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0.7,2.0,4,0.01,0.03,0.1,0,0,1,0.04,-,0,0,-,-,-,-,-,-,-,-,-,-,　 
15,15029,1881,＜和生菓子・和半生菓子類＞まんじゅう　カステラまんじゅう　　　,0,294,1231,27.9,6.6,(5.7),1.6,(1.2),(0.39),(0.40),(0.39),43,63.4,(65.6),0.3,2.7,3.0,0.5,44,74,28,15,77,1.3,0.6,0.11,0.09,-,-,-,-,15,0,Tr,3,2,15,0.3,0.2,Tr,0.6,1.4,4,0.04,0.07,0.2,0.01,0.1,7,0.28,-,0,0.1,-,-,-,-,-,-,-,-,-,-,"小豆こしあん入り
部分割合： 皮 5、あん 7　 "
15,15030,1882,＜和生菓子・和半生菓子類＞まんじゅう　くずまんじゅう　　　,0,220,920,45.0,3.1,(2.6),0.2,(0.1),(0.02),(0.01),(0.05),0,51.4,(53.2),0.1,2.1,2.2,0.3,45,22,9,10,30,0.9,0.4,0.08,-,-,-,-,-,0,-,-,-,0,0,0,0,0,0.4,1.2,2,0.01,0.02,Tr,0,0,1,0.02,-,0,0.1,-,-,-,-,-,-,-,-,-,-,"別名： くずざくら
小豆こしあん入り
部分割合： 皮 2、あん 3　 "
15,15031,1883,＜和生菓子・和半生菓子類＞まんじゅう　くりまんじゅう　　　,0,309,1292,24.0,6.0,(5.2),1.3,(1.0),(0.31),(0.32),(0.33),33,68.2,-,0.3,2.7,3.0,0.4,25,62,21,14,63,1.3,0.5,0.11,0.10,-,-,-,-,11,0,1,2,2,12,0.2,0.1,Tr,0.6,1.4,4,0.03,0.06,0.2,0.01,0.1,6,0.24,-,0,0.1,-,-,-,-,-,-,-,-,-,-,"栗入り小豆こしあん入り
部分割合： 皮 1、あん 2　 "
15,15032,1884,＜和生菓子・和半生菓子類＞まんじゅう　とうまんじゅう　　　,0,297,1242,28.0,6.2,(5.4),2.1,(1.6),(0.53),(0.61),(0.43),68,63.4,(65.3),0.3,2.2,2.5,0.4,24,56,19,13,64,1.3,0.6,0.10,0.07,-,-,-,-,23,0,Tr,5,3,23,0.5,0.2,Tr,0.5,1.2,4,0.03,0.09,0.1,0.02,0.1,9,0.33,-,0,0.1,-,-,-,-,-,-,-,-,-,-,"小豆こしあん入り
部分割合： 皮 4、あん 5　 "
15,15033,1885,＜和生菓子・和半生菓子類＞まんじゅう　蒸しまんじゅう　　　,0,260,1089,35.0,4.9,(4.2),0.4,(0.3),(0.08),(0.03),(0.17),0,59.2,(61.2),0.3,2.6,2.9,0.5,63,47,17,13,47,1.1,0.4,0.10,0.07,-,-,-,-,0,-,0,-,0,0,0,Tr,Tr,0.5,1.4,3,0.03,0.02,0.1,Tr,0,2,0.11,-,0,0.2,-,-,-,-,-,-,-,-,-,-,"薬まんじゅう等
小豆こしあん入り
部分割合： 皮 1、あん 2　 "
15,15034,1886,＜和生菓子・和半生菓子類＞まんじゅう　中華まんじゅう　あんまん　　,0,280,1174,36.6,6.1,(5.4),5.7,(5.5),(1.70),(2.11),(1.41),3,51.1,-,0.6,2.1,2.6,0.4,11,64,52,24,58,1.1,0.6,0.14,0.22,-,-,-,-,0,0,1,0,1,0,0,0.1,0.1,1.0,0.7,2,0.08,0.03,0.5,0.04,0,9,0.26,-,Tr,0,-,-,-,-,-,-,-,-,-,-,"小豆こしあん入り
部分割合： 皮 10、あん 7　 "
15,15035,1887,＜和生菓子・和半生菓子類＞まんじゅう　中華まんじゅう　肉まん　　,0,260,1086,39.5,10.0,(8.5),5.1,(4.6),(1.46),(1.42),(1.53),-,43.5,-,1.1,2.2,3.2,1.9,460,310,28,20,87,0.8,1.2,0.12,-,-,-,-,-,2,-,-,-,20,3,0.1,-,-,-,-,9,0.23,0.10,2.0,0.16,0.1,38,0.80,-,7,1.2,-,-,-,-,-,-,-,-,-,-,部分割合： 皮 10、肉あん 4.5　 
15,15036,1888,＜和生菓子・和半生菓子類＞もなか　　　　,0,285,1192,29.0,4.8,(4.1),0.4,(0.2),(0.07),(0.04),(0.11),0,65.6,(67.1),0.1,3.0,3.1,0.2,2,37,12,15,49,1.3,0.7,0.14,-,-,-,-,-,0,0,0,0,0,0,0,Tr,Tr,0.6,1.7,3,0.02,0.02,0.1,0.01,0,2,0.11,-,0,0,-,-,-,-,-,-,-,-,-,-,"小豆こしあん入り
部分割合： 皮 1、あん 9　 "
15,15037,1889,＜和生菓子・和半生菓子類＞ゆべし　　　　,0,327,1366,22.0,2.4,(2.1),3.5,(3.6),(0.39),(0.54),(2.48),0,71.2,(74.2),0.1,0.5,0.6,0.8,230,63,7,15,40,0.4,0.4,0.11,-,-,-,-,-,0,0,Tr,4,4,Tr,0,0.1,0,1.2,0.1,Tr,0.03,0.02,0.4,0.06,0,9,0.20,-,2,0.6,-,-,-,-,-,-,-,-,-,-,試料： くるみ入り　 
15,15038,1890,＜和生菓子・和半生菓子類＞ようかん　練りようかん　　　,0,296,1238,26.0,3.6,(3.0),0.2,(0.1),(0.02),(0.01),(0.05),0,70.0,(71.6),-,-,3.1,0.2,3,24,15,12,32,1.1,0.4,0.09,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0.5,1.4,3,0.01,0.02,Tr,0,0,1,0.03,-,0,0,-,-,-,-,-,-,-,-,-,-,　 
15,15039,1891,＜和生菓子・和半生菓子類＞ようかん　水ようかん　　　,0,171,715,57.0,2.6,(2.2),0.1,(Tr),(0.01),(Tr),(0.03),0,40.0,(40.8),-,-,2.2,0.3,57,17,10,8,23,0.8,0.3,0.06,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0.4,1.0,2,Tr,0.01,Tr,0,0,1,0.02,-,0,0.1,-,-,-,-,-,-,-,-,-,-,　 
15,15040,1892,＜和生菓子・和半生菓子類＞ようかん　蒸しようかん　　　,0,242,1012,39.5,4.4,(3.7),0.3,(0.2),(0.05),(0.01),(0.10),0,55.4,(57.1),0.2,2.7,2.9,0.4,83,32,11,12,37,1.1,0.4,0.10,0.03,-,-,-,-,0,0,0,0,0,0,0,Tr,Tr,0.6,1.5,3,0.01,0.02,0.1,Tr,0,1,0.06,-,0,0.2,-,-,-,-,-,-,-,-,-,-,　 
15,15041,1893,＜和干菓子類＞あめ玉　　　　,0,390,1632,2.5,0,-,0,-,-,-,-,0,97.5,(102.2),0,0,0,Tr,1,2,1,Tr,Tr,Tr,0,0.01,-,0,0,0,0,0,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,-,-,-,-,-,-,-,-,-,-,食塩添加品あり　 
15,15042,1894,＜和干菓子類＞芋かりんとう　　　　,0,476,1991,5.5,1.4,(1.2),20.5,(19.6),(2.29),(8.17),(8.33),Tr,71.3,(74.4),0.7,1.9,2.6,1.2,13,550,42,28,54,0.7,0.2,0.20,0.47,1,1,Tr,5,0,0,33,1,33,3,0,4.3,0.2,11.5,2.2,35,0.13,0.05,0.9,0.30,0,57,1.03,5.7,33,0,-,-,-,-,-,-,-,-,-,-,別名： 芋けんぴ　 
15,15043,1895,＜和干菓子類＞おこし　　　　,0,383,1602,5.0,3.8,(3.3),0.8,(0.7),(0.17),(0.23),(0.25),0,90.1,(95.0),0,0.4,0.4,0.3,95,25,4,5,22,0.2,0.8,0.12,0.48,-,-,-,-,0,0,0,0,0,0,0,0.1,Tr,0.2,Tr,1,0.02,0.01,0.2,0.02,0,3,0.12,-,0,0.2,-,-,-,-,-,-,-,-,-,-,米おこし、あわおこしを含む　 
15,15044,1896,＜和干菓子類＞おのろけ豆　　　　,0,448,1874,3.0,11.7,(10.4),13.5,(13.7),(2.49),(5.78),(4.87),0,69.8,(71.7),0.1,2.2,2.3,2.0,390,270,17,70,180,1.1,1.9,0.35,0.63,-,-,-,-,0,0,2,0,2,Tr,0,2.9,0.1,1.8,0.1,0,0.13,0.04,5.4,0.21,0,24,1.09,-,0,1.0,-,-,-,-,-,-,-,-,-,-,らっかせい製品　 
15,15045,1897,＜和干菓子類＞かりんとう　黒　　　,0,440,1839,3.5,7.6,-,11.6,(11.1),(1.41),(4.39),(4.85),Tr,76.3,-,0.5,0.7,1.2,1.1,7,300,66,27,57,1.6,0.7,0.16,0.33,-,-,-,-,0,0,0,0,0,0,Tr,1.6,0.3,6.0,1.2,18,0.10,0.05,1.0,0.21,0,25,0.84,-,0,0,-,-,-,-,-,-,-,-,-,-,　 
15,15046,1898,＜和干菓子類＞かりんとう　白　　　,0,444,1859,2.5,9.7,(8.9),11.2,(10.7),(1.41),(4.09),(4.72),Tr,76.2,-,0.7,1.0,1.7,0.4,1,71,17,27,68,0.8,0.8,0.15,0.44,-,-,-,-,0,0,0,0,0,0,Tr,1.6,0.3,5.6,1.1,17,0.12,0.05,1.1,0.07,0,31,0.72,-,0,0,-,-,-,-,-,-,-,-,-,-,　 
15,15047,1899,＜和干菓子類＞ごかぼう　　　　,0,387,1619,10.0,10.7,(9.7),6.4,(5.9),(0.93),(1.24),(3.46),Tr,71.6,(70.6),0.6,3.9,4.6,1.3,1,530,48,65,170,2.1,1.4,0.33,0.23,-,-,-,-,0,0,1,Tr,1,0,0,0.4,0.3,2.8,2.1,7,0.03,0.06,0.6,0.09,0,47,0.22,-,Tr,0,-,-,-,-,-,-,-,-,-,-,　 
15,15048,1900,＜和干菓子類＞小麦粉せんべい　磯部せんべい　　　,0,381,1595,4.2,4.3,(3.9),0.8,(0.7),(0.17),(0.07),(0.39),0,89.3,(93.9),0.6,0.7,1.3,1.5,500,57,11,7,31,0.3,0.1,0.05,0.22,0,2,1,6,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.06,0.02,0.3,0.02,0,4,0.27,0.7,0,1.3,-,-,-,-,-,-,-,-,-,-,　 
15,15049,1901,＜和干菓子類＞小麦粉せんべい　かわらせんべい　　　,0,398,1665,4.3,7.5,(6.3),3.5,(2.9),(0.92),(1.02),(0.86),110,84.0,(89.2),0.7,0.4,1.1,0.7,130,110,25,14,93,0.9,0.7,0.20,0.35,39,12,1,8,45,0,0,4,2,45,-,0.5,0.2,0.3,0,-,0.04,0.10,0.6,0.04,-,12,0.70,5.7,(0),0.3,-,-,-,-,-,-,-,-,-,-,　 
15,15050,1902,＜和干菓子類＞小麦粉せんべい　巻きせんべい　　　,0,392,1638,3.5,4.3,(3.9),1.4,(1.2),(0.36),(0.34),(0.45),34,90.3,(94.9),0.5,0.5,1.0,0.4,39,71,22,6,53,0.4,0.2,0.04,0.17,-,-,-,-,12,0,Tr,2,1,12,0.2,0.2,0.1,Tr,0,1,0.05,0.05,0.2,0.02,0.1,7,0.33,-,0,0.1,-,-,-,-,-,-,-,-,-,-,別名： 有平巻き　 
15,15051,1903,＜和干菓子類＞小麦粉せんべい　南部せんべい　ごま入り　　,0,431,1804,3.3,11.2,(10.3),10.8,(10.5),(1.69),(3.52),(4.78),0,72.3,(73.3),1.4,2.9,4.2,2.4,430,170,240,78,150,2.2,1.3,0.38,0.80,Tr,6,2,28,0,0,3,0,3,Tr,0,0.3,0.2,4.0,0.1,1,0.27,0.08,1.5,0.14,0,25,0.59,3.2,0,1.1,-,-,-,-,-,-,-,-,-,-,　 
15,15052,1904,＜和干菓子類＞小麦粉せんべい　南部せんべい　落花生入り　　,0,428,1792,3.3,11.7,(10.7),9.6,(9.3),(1.78),(3.70),(3.41),0,73.8,(76.6),1.1,2.4,3.5,1.6,340,230,26,40,120,0.7,0.7,0.18,0.65,1,7,2,26,0,0,1,0,1,0,0,2.0,0.2,1.0,Tr,Tr,0.25,0.05,3.5,0.11,0,21,0.91,17.2,0,0.9,-,-,-,-,-,-,-,-,-,-,　 
15,15053,1905,＜和干菓子類＞しおがま　　　　,0,355,1485,10.0,2.7,(2.3),0.3,(0.2),(0.09),(0.05),(0.06),0,85.4,-,Tr,0.6,0.6,1.6,580,42,14,7,17,0.2,0.6,0.09,-,-,-,-,-,0,0,510,0,510,43,0,0.2,0,0,0,33,0.02,0.02,0.2,0.02,0,7,0.12,-,1,1.5,-,-,-,-,-,-,-,-,-,-,　 
15,15055,1906,＜和干菓子類＞ひなあられ　関東風　　　,0,400,1674,4.7,5.1,-,4.3,(3.9),(0.96),(0.90),(1.90),0,85.3,-,0.1,1.2,1.3,0.6,67,120,36,16,53,1.2,0.3,0.07,-,-,-,-,-,0,0,Tr,0,Tr,0,0,0.1,Tr,0.8,0.6,3,0.06,0.05,0.3,0.04,0,15,0.08,-,0,0.2,-,-,-,-,-,-,-,-,-,-,部分割合： あられ 88、甘納豆 6、いり大豆 6　 
